pull_request,number_of_commits,number_of_comments,number_of_reviews,user_type,user_login,merged_at,number_of_additions,number_of_deletions,number_of_files_changed,number_of_days,message,number_of_characters,second_line_is_blank,language,number_of_test_files
2737,5,1,0,Internals,technoweenie,2017-11-21T00:04:15Z,84,60,2,3,"This adds support for `--include=""*.*""`, which should match everything:

```
$ git ls-files ':*.*'
.gitattributes
.gitignore
.mailmap
.travis.yml
CHANGELOG.md
CODE-OF-CONDUCT.md
CONTRIBUTING.md
INSTALLING.md
LICENSE.md
README.md
ROADMAP.md
appveyor.yml
circle.yml
commands/command_checkout.go
commands/command_clean.go
commands/command_clone.go
```

This also speeds up `*` matches too. It worked previously by calling `filepath.Match()` through a `*pathlessWildcardPattern`. ",476,True,en,1
2736,1,0,0,Internals,ttaylorr,2017-11-20T18:55:29Z,27,0,1,3,"This pull request adds a test to https://github.com/git-lfs/git-lfs/pull/2708 that ensures `git lfs track` doesn't show attributes that are commented (and would therefore not be tracked by Git LFS.)

##

/cc @git-lfs/core @mathstuf ",232,True,en,1
2735,1,2,0,Internals,technoweenie,2017-11-20T18:52:52Z,10,16,1,3,"This updates `script/integration` so it waits until it sends all output from the channel to STDOUT before exiting the command. It prevents cases where the _last_ test script fails, but no output is shown for that test script.",225,False,en,0
2734,9,2,1,Internals,ttaylorr,2017-11-20T18:55:09Z,90,10,5,3,"This pull request fixes a bug pointed out by @phord in https://github.com/git-lfs/git-lfs/issues/2654 where the `git lfs migrate` suite would refuse to disambiguate confusing reference names when asked to perform migrations.

@technoweenie points out a fix that I implemented in this pull request via https://github.com/git-lfs/git-lfs/issues/2654#issuecomment-335191900:

> Ah, I think this would be solved by including the ref prefixes, disambiguating the ref names.

To accomplish this, I taught the `*git.Ref` type to `String()` itself, returning a fully-qualified reference, and collect those instead of the local reference names. This allows for references to have existing SHA-1's as their local name, and migrate will still work correctly.

Closes: https://github.com/git-lfs/git-lfs/issues/2654.

##

/cc @git-lfs/core https://github.com/git-lfs/git-lfs/issues/2654",874,True,en,3
2733,4,0,7,Internals,ttaylorr,2017-11-16T22:51:50Z,48,4,4,0,"This pull request fixes a bug pointed out in https://github.com/git-lfs/git-lfs/issues/2729 where @TingluoHuang noticed that setting `http.$url.extraHeader` in your Git config would still cause API requests needing authorization to contact your credential helper, even if the authorization header was set.

Introduced here is a mechanism to avoid contacting the credential helper if any matching `http.extraHeaders` entry contains a header with the key `Authorization: `. This intentionally does not fall back to the credential cache or other credential helpers, since we assume that if a user explicitly provided an `Authorization` header, they would like to use that.

Closes: https://github.com/git-lfs/git-lfs/issues/2729

##

/cc @git-lfs/core https://github.com/git-lfs/git-lfs/issues/2729",795,True,en,1
2732,14,0,7,Internals,ttaylorr,2017-11-21T00:08:29Z,196,140,12,4,"This pull request extends the `progress.Meter` interface to implement `git/githistory/log.Task` so that the `progress.Meter` can be driven from a `*git/githistory/log.Logger`.

Being able to use the various implementations of `progress.Meter` within the `git/githistory/log` sub-package has the following benefits:

- Separating the concept of generating a message and printing it.
- Eliminating IO-races, where two things want to log at the same time and the message is garbled, or out of order.
- Consistent use of the `git/githistory/log` package, which makes changing IO behavior in this context easier.

Since it's been awhile for me, I wanted to write down some of the ideas in the `git/githistory/log` package here:

1. The `*Logger` logs `Task`s, which provide a channel of updates, and a `Throttled()` method, telling the logger whether or not they should be throttled.
2. The `*Logger` logs a `Task` until completion, enqueuing and subsequently printing messages from other `Task`s only after the currently running Task is complete. It buffers further tasks in a pseudo-infinite buffer.

This pull request seeks to achieve the above benefits by implementing `log.Task` in `progress.Meter`, making it possible to `log.NewLogger(...).Enqueue(progress.NewMeter())`. The approach towards doing this was done in a minimal fashion, keeping the majority of the formatting code as-is, but adding a new `update()` method, which sends a new update after each time a method that would change the output of the progress meter is called.

For instance:

```go
func (p *ProgressMeter) Add(size int64) {
	defer p.update()
 	atomic.AddInt32(&p.estimatedFiles, 1)
 	atomic.AddInt64(&p.estimatedBytes, size)
}
```

will modify the `*ProgressMeter`'s state, then issue a deferred `p.update()` call, which will construct a new update, and send it. The `*log.Logger` will either accept it, or drop it on the floor if the `*ProgressMeter` is generating too many updates.

This had some other unexpected benefits like removing the `for _ = range time.NewTicker(...).C` idiom, and simplifying the `Start()` and `Pause()` implementations.

## 

/cc @git-lfs/core @technoweenie ",2162,True,en,1
2730,2,0,0,Externals,dpursehouse,2017-11-16T02:00:19Z,8,0,2,0,"Includes fixes for #2713 and #2714 

- `uninstall` is added to the list of commands on the top level man page
- the `--local` option is added to the man page for `uninstall`",173,True,en,0
2722,5,1,5,Internals,technoweenie,2017-11-20T18:53:27Z,47,57,9,11,Updates the `locks/verify` calls to send the full refspec. /cc #2712.,69,False,en,5
2719,1,4,0,Externals,bilke,2017-11-08T20:16:52Z,1,0,1,1,This functionality was introduced in https://github.com/git-lfs/git-lfs/commit/2082b26ce728bb8a960b28bcac9aaecbb6a251c1 but was not documented.,143,False,en,0
2716,2,6,0,Externals,QuLogic,2017-11-08T20:39:48Z,7,2,1,4,"Also, back off on polling a bit after the first check to reduce any I/O contention that might slow things down even more. Instead of 5 seconds, this will wait up to about 60 seconds for files created by the test server to appear. This allows very slow systems to be able to pass tests.

Finally, add a message if the file doesn't appear to make it clear what went wrong.

For example, slow builders like [aarch64](https://kojipkgs.fedoraproject.org//work/tasks/291/22880291/build.log) or [armv7hl](https://kojipkgs.fedoraproject.org//work/tasks/294/22880294/build.log) mysteriously fail right after printing git(lfs) versions without any indication why.",653,True,en,1
2715,1,0,0,Internals,technoweenie,2017-11-03T17:06:10Z,86,10,8,0,Fixes #2711,11,False,en,1
2709,2,5,0,Externals,mathstuf,2017-11-16T21:08:50Z,4,0,1,15,,0,False,en,1
2708,2,7,2,Externals,mathstuf,2017-11-17T16:16:51Z,6,2,1,16,"---
This only addresses the initial description of #2413. It does not fix `[attr]` behavior or checking for `-filter=lfs`.",122,False,en,0
2706,11,2,1,Internals,technoweenie,2017-11-03T16:32:22Z,730,289,16,2,"Implements 2 aspects of #2712:

* basic `push.default` support, which governs how Git chooses an implicit remote ref based on the remote and local ref being pushed.
* Verify locks on each ref being pushed.

Bonus: locks are not verified for `git lfs push --object-id` anymore. Since this push doesn't affect any Git code, there's no need to verify anything.

This also extracts a `*lockVerifier` and `*refUpdate`. There is still too much coupling, but it's better than everything being in `*uploadContext`. Baby steps....",521,True,en,7
2704,2,1,0,Internals,technoweenie,2017-11-20T23:50:47Z,1,0,1,21,This adds ubuntu/artful to the list of distros for future LFS releases.,71,False,en,0
2700,17,0,0,Internals,technoweenie,2017-10-30T21:12:56Z,163,144,23,2,"This teaches `*config.Configuration` how to get the default remote.

1. The `CurrentRemote` property was replaced with `Remote() string` and `SetRemote(string)`
2. Behavior from `git.DefaultRemote()` was replicated in `Remote()`.
3. All traces of `git.DefaultRemote()` were removed.

Fixes #2169.

EDIT: 1 caveat: this does not work with an empty repository, since `git rev-parse` blows up:

https://github.com/git-lfs/git-lfs/blob/bee3e755e1cc2206c342344ea98bd29bb51c3235/git/git.go#L195-L200

Not sure if this should assume any default branch name. Maybe it could look for any `branch.*.remote` config keys? Or this could just require a repository with at least 1 commit.",673,True,en,3
2699,1,0,0,Internals,technoweenie,2017-10-27T21:29:08Z,0,2,1,0,"There's no need to close the scanner if `NewPointerScanner()` returns an error, since it returns a `nil` scanner:

https://github.com/git-lfs/git-lfs/blob/d039e3791aca6100a0e0944cc7f46d1f4d0f047b/lfs/gitscanner_catfilebatch.go#L69-L76

This also fits with common go conventions.",278,True,en,0
2698,1,0,0,Internals,technoweenie,2017-10-27T15:35:46Z,2,2,1,0,"This should fix the rare intermittent test failures. Sometimes `base64` generates strings that some OS's won't allow as directory names. This PR runs the content through `shasum -a 256` to ensure the random filename only consists of hex characters.

[Sample failure](https://circleci.com/gh/git-lfs/git-lfs/2489?utm_campaign=vcs-integration-link&utm_medium=referral&utm_source=github-build-link):

```
test: migrate info (--everything with --include-ref) ...           FAILED
-- stdout --
-- stderr --
    + set -e
    + setup_multiple_local_branches
    + set -e
    + reponame=migrate-info-multiple-local-branches
    + remove_and_create_local_repo migrate-info-multiple-local-branches
    ++ base64
    ++ head -c 8
    ++ sed -e 's/\///'
    + local reponame=/oxVeYF-migrate-info-multiple-local-branches
    + git init /oxVeYF-migrate-info-multiple-local-branches
    fatal: cannot mkdir /oxVeYF-migrate-info-multiple-local-branches: Permission denied
    + test_status=128
-- git trace --
   trace: built-in: git 'init' '/oxVeYF-migrate-info-multiple-local-branches'
```",1075,True,en,1
2695,16,2,0,Internals,technoweenie,2017-10-30T20:25:35Z,738,541,13,3,"This PR adds support for per-url credential helpers (#2686) and fixes performance issues discussed in #2690.

* [x] Teach the LFS credential cacher to only call approve the first time. LFS should only ever call git credential approve for a given url/path once in the lifetime of a single LFS command.
* [x] Teach the LFS HTTP client to only call Approve() on the credential helper if it was used for a request. I don't know how other LFS servers work, but GitHub's doesn't require it for transferring specific objects.
* [x] Add approve tracing to LFS so we can confirm a fix.
* [x] Teach LFS to only send `path` to credential helpers if `credential.useHttpPath` is enabled.
* [x] If askpass is set, fall back to credential helper if it's misconfigured.
* [x] Check for `credential.<url>.usehttppath` and `credential.<url>.helper`

By creating the credential helper per request, any notion of a cache is lost. So, there's still more work to be done in `(*Client) getCredentialHelper`.",984,True,en,6
