pull_request,number_of_commits,number_of_comments,number_of_reviews,user_type,user_login,merged_at,number_of_additions,number_of_deletions,number_of_files_changed,number_of_days,message,number_of_characters,second_line_is_blank,language,number_of_test_files
624,5,0,0,Internals,technicalpickles,2013-12-31T18:00:51Z,79,4,2,0,"Previously, hubot would crash for uncaught exceptions. There is `try/catch` logic around invoking listeners, but this only catches errors from synchronous code, anything asynchronous would be uncaught.

This PR includes:
- API for specifying error handlers in hubot scripts
- An 'error' event type that can be emitted, and is consumed by any error handlers
- A `process.on 'uncaughtException'` handler to emit errors through these error handlers
- Documentation for the above

It's worth noting that the [uncaughtExeption handler documentation](http://nodejs.org/api/process.html#process_event_uncaughtexception) says:

> Note that uncaughtException is a very crude mechanism for exception handling and may be removed in the future.
> 
> Don't use it, use domains instead. If you do use it, restart your application after every unhandled exception!
> 
> Do not use it as the node.js equivalent of On Error Resume Next. An unhandled exception means your application - and by extension node.js itself - is in an undefined state. Blindly resuming means anything could happen.
> 
> Think of resuming as pulling the power cord when you are upgrading your system. Nine out of ten times nothing happens - but the 10th time, your system is bust.
> 
> You have been warned.

So, it's pretty scary for sure. We've been using it internally our our own hubot for 6 months or so without any problems yet. Ideally, we'd use domains, but they are considered [unstable according to the docs](http://nodejs.org/api/domain.html) and also would mean we'd have to bump the node.js requirement. Certainly possible, but would require a major version bump.
",1634,True,en,0
620,1,0,0,Externals,davereid,2013-12-20T16:13:02Z,10,4,1,0,"If I have a user that is just an admin, then the following happens:

hubot what role does Dave Reid have?
Dave Reid has the following roles:  and is also an admin.

I propose the following fix to just list all the roles in a comma separated list (including 'admin') without the special handling for 'and is also an admin'. Also contains a fix if the admin environment variable is defined, but is empty.
",403,True,en,0
618,1,2,0,Externals,akiomik,2013-12-16T04:17:24Z,1,1,1,0,,0,False,en,0
617,1,0,0,Externals,aendrew,2013-12-12T14:57:54Z,1,1,1,0,"Simply removed an ""s"" from the explanation of the /badger/ regex. I kept looking at it thinking ""There's no WAY that regex will match ANY of those strings!"". Apologies for such a small change, but it really was driving me nuts there.
",234,True,en,0
609,2,6,0,Externals,smerrill,2013-12-17T15:23:27Z,1,1,1,26,"OpenShift is a popular open-source PaaS platform with node.js support. Hubot works great on it, except that all apps are required to listen on a specific port for security reasons. With this pull request in place, Hubot's HTTP server will work on OpenShift.
",258,True,en,0
601,1,1,0,Internals,technicalpickles,2013-10-29T21:26:53Z,1,1,1,4,"Came across this while moving our hubot to a different OS & node version. There was load-order dependent script, ie `scripts/1-twitter.coffee` was named to load first, then everything else. Scripts depending on that were failing because it hadn't been loaded yet.

This sorts files before loading them, in order to be consistent across whatever.

cc @jfryman 
",360,True,en,0
600,1,0,0,Externals,wingrunr21,2013-10-29T21:34:06Z,1,1,1,7,"As discussed in #596
",21,True,en,0
599,1,4,0,Externals,cannikin,2013-12-31T18:30:17Z,1,1,1,75,"mustachify.me has six different mustaches these days!

![0](https://f.cloud.github.com/assets/300/1348074/4986a20a-36bd-11e3-80c7-f8d245c42da2.jpeg)

![1](https://f.cloud.github.com/assets/300/1348076/4d7cf364-36bd-11e3-87d3-52495d9d0d85.jpeg)

![2](https://f.cloud.github.com/assets/300/1348077/5001d0c8-36bd-11e3-8267-3781fd74fd54.jpeg)

![3](https://f.cloud.github.com/assets/300/1348078/517b1a68-36bd-11e3-8eb4-172f658887b5.jpeg)

![4](https://f.cloud.github.com/assets/300/1348081/536392e2-36bd-11e3-8a62-64576642b666.jpeg)

![5](https://f.cloud.github.com/assets/300/1348082/550587f4-36bd-11e3-8459-0278c12ac27f.jpeg)
",624,True,en,0
592,1,1,0,Internals,mgriffin,2013-10-04T18:48:01Z,3,3,1,0,"It should be peek, not peak.
There was an extra word after ""pod bay""
",69,False,en,0
590,1,0,0,Externals,pawelrychlik,2013-09-26T23:20:34Z,3,3,1,0,,0,False,en,0
585,2,0,0,Internals,simonsj,2013-09-17T20:12:18Z,9,8,1,0,"- make the error messages emitted from the Campfire adapter all unique, so that they're easier to trace down
- add logging of the body text for the case of HTTPS status codes > 401; the additional reason information can be really helpful
",238,False,en,0
583,1,0,0,Externals,spajus,2013-09-11T23:22:09Z,1,0,1,0,"There are several hubot scripts that have `Authors:` block with two or more people instead of `Author:`

```
src/scripts/deploy.coffee
20:# Authors:

src/scripts/do-it.coffee
173:Authors do it by rote.

src/scripts/flip.coffee
12:# Authors:

src/scripts/frick.coffee
13:# Authors:

src/scripts/github-commits.coffee
18:# Authors:

src/scripts/github-pull-request-notifier.coffee
23:# Authors:

src/scripts/jenkins-notifier.coffee
22:# Authors:

src/scripts/mindkiller.coffee
14:# Authors:

src/scripts/one_four_twentyfour.coffee
18:# Authors:

src/scripts/pagerduty.coffee
43:# Authors:

src/scripts/room-info.coffee
13:# Authors:
```

When any of these scripts are included, `hubot help` prints author names as commands.
",722,True,en,0
582,1,0,0,Externals,vanetix,2013-09-10T21:35:50Z,3,3,1,0,"Previously spaces were replaced when using a hubot alias, now spaces are retained from the initial script documentation. For example `marvindie - End HubotBot process` is now corrected to `marvin die - End HubotBot process`.
",225,True,en,0
579,1,1,0,Externals,balbeko,2013-08-25T10:30:43Z,51,2,1,0,"Reopening a PR #565
",20,True,en,0
578,1,0,0,Externals,thiagopnts,2013-08-24T22:26:16Z,4,0,1,0,,0,False,en,0
576,2,1,0,Externals,commadelimited,2013-08-16T14:13:55Z,2,2,2,0,"Two small spelling corrections:
- Change 'peak' to 'peek'
- Change 'train you users' to 'train your users'
",107,False,en,0
575,7,9,13,Externals,balbeko,2013-08-15T23:04:45Z,17,2,1,0,"Here is quick fix for #573, but this thing should be probably redesigned. 
Not sure that there is an easy way to do that and not to break any of current community scripts rely on `robot.router`
",194,False,en,0
572,1,1,0,Externals,pseudomuto,2013-08-15T14:17:42Z,9,9,1,0,"Small revisions to the file for typos and grammar. Changed the final commit line to use 'git commit' rather than 'git ci' to be consistent with the first example
",162,True,en,0
570,120,0,0,Externals,tombell,2013-08-13T17:33:29Z,1005,270,23,0,"Merge `master` branch into `vthree-think` so we're able to update the documentation which will need updating for v3.
",117,True,en,0
569,4,0,0,Externals,jhubert,2013-08-13T17:35:43Z,73,6,3,0,"Per github/hubot#549, this creates a patterns.md file with some initial patterns to get it started.
",100,True,en,0
566,2,0,2,Externals,jhubert,2013-08-10T23:18:06Z,7,0,1,0,"This allows scripts to list out all users with a specific role by calling robot.auth.usersWithRole.

I'm using this for a group notification script as well as for a shared twitter account script.
",196,True,en,0
563,1,0,0,Externals,tombell,2013-08-09T19:08:13Z,2,2,1,0,,0,False,en,0
562,5,2,0,Externals,tombell,2013-08-12T17:57:30Z,53,34,5,2,"This turns brains into first class citizens in Hubot, not just a script. Hubot will call `robot.run()` when the brain emits a `ready` event. This event should be fired when data has been loaded into the brain and ready to be used.

A brain is basically an `npm` package named `hubot-brain-{something}` and has the old brain script as the entry point. So should be super simple to extract them out of `hubot-scripts`.
",417,True,en,1
560,1,4,0,Externals,nwest,2013-08-09T19:05:21Z,1,1,1,1,"Looks like the repo has been deleted.

~~I found [neilcauldwell/hubot-twilio](https://github.com/neilcauldwell/hubot-twilio) but it doesn't look very active. I can swap out the links and rebase the commit if that's preferable.~~ :bowtie:

The link now matches the repo found on NPM.
",283,True,en,0
559,1,3,0,Externals,tombell,2013-08-08T14:19:24Z,1,23,1,0,"This is more idiomatic for node applications and simplifies the `Robot` class.
",79,True,en,0
558,1,1,0,Externals,nwest,2013-08-07T19:07:33Z,5,5,1,0,"Two links still point to the wiki when they should point to the adapters doc.
",78,True,en,0
557,4,5,0,Externals,tombell,2013-08-09T16:34:35Z,24,0,1,2,"Allows users to add `robot.on 'error', (err) -> something()` to a script and maybe report uncaught exceptions somewhere. These are **uncaught** exceptions, this won't report any errors that have been handled internally.
",220,True,en,0
555,1,1,0,Externals,felixdv,2013-08-06T17:46:38Z,1,1,1,3,,0,False,en,0
554,1,0,0,Externals,tombell,2013-07-31T17:20:28Z,5,5,1,1,"Fixes #552
",11,True,en,0
553,2,0,0,Externals,tombell,2013-07-29T17:59:55Z,2,2,2,1,"This will make Travis build any branch where the name starts with `vthree-rethink` which will allow branches off the main `vthree-rethink` branch to be tested before being merged back into `vthree-rethink`.
",207,True,en,0
548,1,1,0,Externals,preflightsiren,2013-08-16T18:43:39Z,33,1,1,21,"first attempt at fleshing those docs out.
",42,True,en,0
547,1,1,0,Externals,knomedia,2013-07-26T02:47:15Z,1,1,1,0,"Seems like the docs report the wrong environment variable to set to get Hubot to ping itself and keep your heroku dyno from going idle. Docs current report it as `HUBOT_HEROKU_URL`, looks like `robot.coffee` is using `HEROKU_URL` See: https://github.com/github/hubot/blob/master/src/robot.coffee#L240 for reference.
",316,True,en,0
546,2,14,0,Externals,halkeye,2013-08-10T12:03:55Z,29,1,5,15,"I've noticed that the bot is not able to send action commands. Lots of services support it (skype, hipchat and irc come to mind)

This will let scripters write scripts that can send out actions, while adapter owners can choose to support it or not.
",249,True,en,0
545,1,1,0,Externals,needcaffeine,2013-07-25T03:56:43Z,1,1,1,0,,0,False,en,0
543,1,1,0,Externals,balbeko,2013-07-24T03:04:36Z,16,3,2,0,".gitignore template renamed to gitignore, and after copying to destination folder it get renamed back
",102,True,en,0
540,1,0,0,Externals,bartolsthoorn,2013-07-22T14:24:04Z,1,1,1,0,"Really minor thing, but caught me
",34,True,en,0
539,21,3,0,Internals,technicalpickles,2013-07-21T19:22:22Z,376,358,21,0,"I started this branch to experiment with chai, mocha, and sinon (arghhh, developers naming things), and it's proven pretty good so far. I'll be continuing this work in the vthree rethink, and once the big things are covered, will do a review to see if there's any good patterns to embrace and bad patterns to stop using.
",321,True,en,14
538,1,0,0,Externals,tombell,2013-07-21T16:01:35Z,3,0,1,0,"This ignores `master` as that's still our old tests on Travis-CI.
",66,True,en,0
536,1,1,0,Externals,bartolsthoorn,2013-07-21T01:18:50Z,1,1,1,0,"^
",2,True,en,0
535,4,0,0,Externals,tombell,2013-07-21T14:58:56Z,13,18,5,0,":rocket: 
",10,True,en,2
533,1,0,0,Internals,technicalpickles,2013-07-19T20:20:48Z,12,1,2,0,"It's about that time.
",22,True,en,0
532,1,2,0,Internals,technicalpickles,2013-07-19T20:08:48Z,10,7,1,0,"Previously, if you specifed an alias like '/', it wouldn't be reflected in `/help`'s
output, instead just showing the robot name.
",130,False,en,0
524,1,0,0,Externals,rileytg,2013-06-26T21:31:17Z,1,1,1,0,,0,False,en,0
520,2,0,0,Externals,timclipsham,2013-06-22T12:39:48Z,6,2,1,0,"The YouTube Hubot script crashes when calling `msg.random` if the query returns no results.

I handled this case and also changed the http call to use `robot.http` rather than the deprecated `msg.http`. The message sent back to the chat room is the same as what YouTube shows when no results return.
",300,True,en,0
515,4,1,0,Internals,bhuga,2013-06-12T23:57:09Z,44,7,2,0,"This pull lets you see whether a message was private when sent and respond in a locked room via Campfire.
#### Viewing message visibility:

```
robot.respond /PING$/, (msg) ->
  if msg.message.private
    msg.send ""PONG""
  else
    msg.send ""Sorry, I only respond to pings in locked rooms.""
```

`private` will be `true` for locked rooms, `false` for unlocked rooms, and `undefined` for rooms where no lock message has been seen since restart.
#### Setting responses as private:

```
robot.respond /PING$/, (msg) ->
  msg.locked ""PONG privately""
```

If the room is locked before the trigger, hubot will just answer. If not, he'll lock it, answer, and  unlock it.

As a side effect of how I implemented all of this, you can now do callbacks after send:

```
robot.respond /PING$/, (msg) ->
  msg.send ""hello"", ->
    console.log ""This is printed after sending hello""
```

I'm not sure of the use case for that, but I don't see what it hurts.
",942,False,en,0
512,2,7,2,Externals,brentc,2013-06-10T20:27:03Z,17,5,2,0,"Also adds a public method for disabling the auto-saving mechanism.

Allows *-brain scripts to stop auto-saving until they've got their
stuff in-order.

Should resolve #510
",172,True,en,0
509,1,0,0,Externals,mizzy,2013-06-10T14:04:55Z,1,1,1,0,,0,False,en,0
508,1,1,0,Externals,tfausak,2013-06-08T22:34:31Z,6,1,1,0,"Fixes #427.
",12,True,en,0
505,1,0,0,Externals,jacksonhull,2013-06-06T08:32:27Z,1,1,1,0,"in the UK, it is mathS, not math
",33,True,en,0
503,1,0,0,Internals,aroben,2013-05-22T14:57:04Z,2,2,2,0,"Looks like this has been broken since 07c16db72b79c409c3db3775c2b45cf066b51585, which added a `room` parameter to `Adapter::send`. dc27aca6fcbd0d5b8d7fdc47f2feeb6638d3a028 changed that to an `envelope` parameter, but didn't quite fix the bug.
",243,True,en,0
500,1,0,0,Externals,maxgoedjen,2013-05-14T13:28:49Z,0,3,1,0,"Makes hubot complain about doc format.
",39,True,en,0
497,1,5,0,Externals,aaronj1335,2013-05-08T16:18:02Z,1,0,1,0,"scripts added via npm weren't getting their help parsed. this adds a
call to parse the help docs using node's `require.resolve` to figure out
the path.
",152,False,en,0
496,2,1,0,Externals,ronaldevers,2013-05-07T11:54:13Z,5,6,1,1,"If you `hubot --create` from a github/hubot clone you get an ENOENT from creator.coffee:20 leaving you without a new hubot. The problem is the mkdirDashP function. That thing doesn't actually do -p and its asyncronicity is causing problems with the three mkdirDashP calls in creator.coffee around line 57. My guess is the second mkdirDashP runs into ENOENT because the first one hasn't been completed yet.

These commits fix the problem and the name of the function.
",467,True,en,0
491,2,1,4,Internals,brntbeer,2013-05-01T14:55:04Z,12,3,1,0,"Noticed that 996b517 was reverted in fc5505f75 since it was broken. 

This should actually fix it and make it easier to create deployable hubots to help take over the world.

<3

/cc @ajacksified 
",197,True,en,0
490,1,4,0,Internals,aroben,2013-04-29T15:29:39Z,1,0,1,0,"The github.com API now requires this (see http://developer.github.com/v3/#user-agent-required), and it seems like a good thing to do in any case.
",146,True,en,0
489,1,0,0,Externals,shiwano,2013-05-01T14:55:50Z,3,2,1,3,"Hello team.

I have found `robot.respond` bug which is occurred by unescaped `robot.name`.

http://www.ietf.org/rfc/rfc1459.txt
IRC nickname is allowed to use any regex reserved characters, so `robot.name` should be escaped. I want to make an IRC bot whom I named `[^o^]`, but I can't it for this bug. :disappointed_relieved:

Could you review it? Thanks.
",356,True,en,0
483,1,0,0,Externals,dianakhuang,2013-04-23T18:32:07Z,1,0,1,0,"Currently, CatchAllMessages do not have the user or room set correctly. This fix just calls the correct parent constructor to ensure that this happens.
",152,True,en,0
482,1,0,0,Externals,kch,2013-04-23T10:50:10Z,2,2,2,0,,0,False,en,0
481,1,0,0,Externals,rafaelfranca,2013-04-22T09:01:20Z,1,1,1,0,,0,False,en,0
479,1,0,0,Externals,rafaelfranca,2013-04-18T12:23:25Z,1,1,1,0,"In the script it is called `HUBOT_AUTH_ADMIN`
",46,True,en,0
475,2,0,0,Externals,tombell,2013-04-11T10:13:21Z,140,0,2,0,,0,False,en,0
472,1,0,0,Externals,JetFault,2013-04-09T07:36:47Z,1,1,1,0,"Ukranian -> Ukrainian
",22,True,pl,0
466,2,0,0,Externals,apolishch,2013-04-05T19:26:25Z,12,0,2,1,"TypeError: Uncaught, unspecified ""error"" event.
  at TypeError (<anonymous>:null:null)
  at Session.EventEmitter.emit (events.js:74:15)
  at Request._callback (/Users/abe/github/hubot/hubot-2.2.0/node_modules/hubot-flowdock/node_modules/flowdock/lib/flowdock.js:86:17)
  at Request.self.callback (/Users/abe/github/hubot/hubot-2.2.0/node_modules/hubot-flowdock/node_modules/flowdock/node_modules/request/main.js:122:22)
  at Request.EventEmitter.emit (events.js:98:17)
  at Request.<anonymous> (/Users/abe/github/hubot/hubot-2.2.0/node_modules/hubot-flowdock/node_modules/flowdock/node_modules/request/main.js:661:16)
  at Request.EventEmitter.emit (events.js:117:20)
  at IncomingMessage.<anonymous> (/Users/abe/github/hubot/hubot-2.2.0/node_modules/hubot-flowdock/node_modules/flowdock/node_modules/request/main.js:623:14)
  at IncomingMessage.EventEmitter.emit (events.js:117:20)
  at _stream_readable.js:870:14
  at process._tickCallback (node.js:415:13)
",959,False,tl,0
462,1,0,0,Externals,pcarrier,2013-04-03T11:31:27Z,9,2,1,0,,0,False,en,0
460,1,0,0,Externals,bhardin,2013-03-29T23:48:54Z,1,1,1,0,"Better matching.

https://github.com/hipchat/hubot-hipchat/pull/88
",67,True,en,0
459,1,2,0,Externals,ZachBeta,2013-03-29T19:04:38Z,7,2,1,0,"First attempt at using node and hubot.

Documenting my own understanding setting up in README.md as I figure it out.
",117,True,en,0
458,1,0,0,Externals,ZachBeta,2013-03-29T17:49:47Z,3,1,1,0,"linked to npm library
",22,True,en,0
457,1,0,0,Externals,creatorrr,2013-03-29T06:13:46Z,1,0,1,0,"brain.remove was supposed to return @ for chaining.
",52,True,en,0
455,1,0,0,Externals,creatorrr,2013-03-28T09:01:55Z,7,0,1,0,"As an afterthought to pull request #447.
",41,True,en,0
454,1,0,0,Externals,kyleslattery,2013-03-27T21:37:02Z,1,1,1,0,"Rather than just search for GIFs, search for imgtype=""animated"".
",65,True,en,0
452,1,0,0,Externals,creatorrr,2013-03-25T21:19:01Z,0,10,1,0,"For changes made in pull request #451
",38,True,en,0
451,1,0,0,Externals,creatorrr,2013-03-25T17:50:07Z,1,5,1,0,"As decided on the discussion with @atmos and @kashyapp at https://github.com/github/hubot/pull/446
",100,True,en,0
450,1,0,0,Externals,busbyjon,2013-03-25T16:16:23Z,1,1,1,0,"the final comma on this line was stopping npm parse the file when
running npm install
",86,False,en,0
449,1,0,0,Externals,kashyapp,2013-03-25T06:50:02Z,1,1,1,0,"My previous change pushed in a bug to the http route of help.coffee. Was doing string interpolation with single quotes.
",120,True,en,0
447,5,3,4,Externals,creatorrr,2013-03-25T12:58:06Z,86,1,2,1,"_Added two new methods to robot.brain_
- `get(key)` finds and returns value by key from internal store.
- `set(key, value)` or `set({key: value})` adds key-value pair to the internal store.
",190,False,en,0
446,3,11,8,Externals,creatorrr,2013-03-24T02:55:36Z,37,33,3,0,"- Replaced connect with express 3.1.0
- Added socket.io to enable websockets on the HTTP listener.
",99,False,en,0
445,2,1,0,Externals,kashyapp,2013-03-23T10:57:24Z,6,6,2,0,,0,False,en,0
436,4,0,0,Externals,tombell,2013-03-14T14:16:07Z,112,76,4,0,"Some code spring cleaning.
",27,True,en,0
435,1,0,0,Externals,francois2metz,2013-03-14T14:18:39Z,1,0,1,0,"Because req.query is useful.
",29,True,en,0
432,5,1,0,Internals,technicalpickles,2013-03-10T22:03:03Z,7,2,2,0,"I reviewed `bin/hubot` and `src/robot.coffee` for cases where we catch errors, and only logged it. There were several that I would consider critical, like if there's an error, hubot should be exitted, as it wouldn't be fully working as configured.

The motivation for this was  an issue last week where I had scripts in `hubot-scripts.json`, but somehow my install of hubot-scripts was missing a bunch of scripts were simply missing. Most notably was redis-brain.coffee, which meant it looked like hubot's brain wasn't persisting between restarts... which it wasn't, since it was using the default in memory brain.

I know that particular issue was probably a fluke, but I'm hoping to make it more clear when there's hubot-breaking issues at startup like it. Off hand, it'd be particularly useful for new users adding their scripts (which would exit with error on syntax error), or if they make an error in `hubot-scripts` (which would exit with error on json syntax error, or if the script doesn't exist), etc.

This should be a pretty safe set of changes, but if there's any users that have errors like this now exits on, they are obviously going to have failures at startup, but that is probably for the best. I think that puts this as a minor version bump, rather than a patch version.
",1290,True,en,0
429,86,33,25,Internals,technicalpickles,2013-07-19T15:57:26Z,920,250,12,131,"We're looking to create some up to date documentation and put it into `docs/` inside the repository. The use of the repo wiki will be deprecated as 'too many cooks spoilt the broth' by editing it a lot with their own ways of doing things.

I want to base the docs off the stuff I started writing for my hubot book (https://github.com/tombell/lhthw I may finish writing it this year, maybe).

I also want to update the README to reflect what `hubot` as a package is, and mainly direct people who wish to hack on the core library rather than 'set up' hubot (directions to the docs will be given).

Some initial points:

Heroku will be officially supported way of deploying hubot, because there are many different ways to 'deploy' hubot to UNIX(-like) operating systems. We can document how to get to a point where you can run `bin/hubot <opts>` on UNIX, but documenting all the ways to handle this like upstart/init scripts etc is outside the scope of the docs for hubot.

Some tasks to get going:
- [x] start initial docs/ directory, copying wiki page
- [x] document creating new hubot
- [x] link to known third party adapters in `docs/adapters.md`
- [x] flesh out CONTRIBUTING.md
- [x] document deploying to heroku
- [x] document deploy to unix (very basic, assume user has installed node, npm, etc, and only cover getting hubot running
- [x] document common things you'd want to do in a script (hear vs respond, random, http, router)
- [x] update src/template/README.md with any info that was in original README.md that would be useful
- [x] update specific wiki to point at new docs after this been merged
",1608,True,en,0
426,1,0,0,Externals,stevenklise,2013-03-01T22:10:32Z,2,2,1,0,"Since Github has dropped support for downloads the link in Readme.md now points to the repository and not an example/template hubot.

I've updated some language after the link to point new users to the proper directory for a runnable hubot.
",241,True,en,0
424,2,6,7,Externals,cupakromer,2013-03-08T23:08:56Z,28,0,4,9,"As a Campfire user, in order to play a sound, you type ""/play sound"". Attempting to tell Hubot to ""/play sound"" with `msg.send` does nothing but echo the words. In order to play the sound you need to issue a special sound message. This is in the `Campfire` adapter, but in order to use it, you need to traverse the entire `robot` structure. Additionally, since the `Shell` does not have a `bot`, this condition needs to be checked to prevent errors when testing locally:

``` coffee
module.exports = (robot) ->
  robot.respond /play( me)? (.*)/i, (msg) ->
    msg.send ""I'm going to play #{msg.match[2]} for you""
    msg.robot.adapter.bot?.Room(msg.user.room).sound msg.match[2]
```

This doesn't provide a clean (or intuitive) method for interacting with Campfire. This patch adds the `play` method to the `Campfire` adapter (and to `Shell` so that the scripts can be tested locally). It also patches on to the `Response` message to allow for users to have an intuitive interface:

``` coffee
module.exports = (robot) ->
  robot.respond /play( me)? (.*)/i, (msg) ->
    msg.send ""I'm going to play #{msg.match[2]} for you""
    msg.play msg.match[2]
```

It was decided to not attempt to patch this directly into `send` switching on the leading string ""/play"" as that felt a little too magical.

Also, no changes to `README.md` were made as this feels more adapter specific and should go on the wiki pages if accepted.
",1419,True,en,0
422,1,0,0,Externals,philippbeckmann,2013-02-26T18:54:25Z,4,0,2,0,"Added bin\hubot.cmd to prepare and launch a hosted-hubot on windows.
",69,True,en,0
421,1,0,0,Externals,omares,2013-02-26T18:57:12Z,2,0,1,0,"In the version of hubot 2.4.7 the listner class expects the utils.inspect method to be available. See [L22 of inspect.coffee](https://github.com/github/hubot/blob/master/src/listener.coffee#L22).

```
@robot.logger.debug ""Message '#{message}' matched regex /#{inspect @regex}/"" if @regex
```

Unfortunately the require on the util package is missing, so running hubot using the shell adapter throws following error.

```
bin/hubot -a shell
Hubot> hubot help
Hubot> [Tue Feb 26 2013 17:42:29 GMT+0100 (CET)] ERROR Unable to call the listener: ReferenceError: inspect is not defined
ReferenceError: inspect is not defined
    at TextListener.Listener.call (/Users/otamares/development/hubot/src/listener.coffee:20:82)
    at Robot.receive (/Users/otamares/development/hubot/src/robot.coffee:105:33)
    at Shell.Adapter.receive (/Users/otamares/development/hubot/src/adapter.coffee:37:25)
    at Interface.Shell.run (/Users/otamares/development/hubot/src/adapters/shell.coffee:74:22)
    at Interface.EventEmitter.emit (events.js:96:17)
    at Interface._onLine (readline.js:200:10)
    at Interface._line (readline.js:518:8)
    at Interface._ttyWrite (readline.js:736:14)
    at ReadStream.onkeypress (readline.js:97:10)
    at ReadStream.EventEmitter.emit (events.js:126:20)
```

Adding the appropriate require fixes the error

```
inspect = require('util').inspect;
```
",1372,True,en,0
419,1,2,0,Externals,justincampbell,2013-02-22T18:56:07Z,1,1,1,0,"Was getting `Cannot read property 'data' of undefined`, because `@brain` is no longer being set in the constructor.
",116,True,en,0
414,1,1,0,Externals,OleMchls,2013-02-16T01:23:28Z,7,7,1,0,"this enables hubot to run in environments where cli switches wont work (like nodejitsu)

Will document installation on nodejitsu later :)

Best,
",145,True,en,0
408,2,0,0,Externals,pgib,2013-02-08T15:19:50Z,29,5,4,0,"Currently, a Robot (named Hubot, for example) will only respond to messages that begin with Hubot. But Tooter and Ferceberk conventions have people in the habit of using @ convention within Campfire (and other) chats, and even clients like Flint support this usage for name completion. This simple updates makes the Robot @-friendly. And who doesn't like a friendly robot?
",373,True,en,3
406,1,0,0,Externals,ctborg,2013-02-04T20:33:39Z,1,1,1,0,,0,False,en,0
403,1,0,0,Externals,haf,2013-01-31T20:52:41Z,3,3,1,0,"`grep -r robot.user .`
",23,True,en,0
402,1,1,0,Externals,tombell,2013-01-22T18:25:17Z,10,5,3,0,"Received messages can now have a message ID to identify the message, useful for
the Campfire adapter.

Closes #401 

``` coffeescript
module.exports = (robot) ->
  robot.hear /wat/, (msg) ->
    robot.send ""Message ID: #{msg.message.id}""
```
",242,False,en,0
394,1,2,0,Externals,omega,2013-01-17T10:26:17Z,26,1,6,0,"Setting this to a string will allow the built in connect server to serve static files
from that directory.

I cannot for the life of me understand why my test gives the warning about documentation when robot_test does not..
",224,False,en,3
393,3,2,2,Externals,x1a0,2013-01-17T09:05:45Z,1,0,1,0,"- When message instances are initiated, a 16-bytes random ID is given.
- In Response, message_id is also put in envelope so adapter could read that to know which message it is replying on.

In this way, a HTTP adapter could work. Please see this issue created by me: https://github.com/github/hubot/issues/389
",310,False,en,0
390,1,0,0,Externals,x1a0,2013-01-15T12:30:30Z,1,1,1,0,"I think it's a tiny mistake :)
",31,True,en,0
388,3,4,0,Externals,tombell,2013-01-11T23:42:20Z,25,21,5,0,"This is a completely dirty hack because Node doesn't have built in deep object cloning, and I didn't want to add another dependency to hubot just for this.

Basically because the `user` on `@message` was a reference, whenever it got updated by a new incoming message, and therefore changes every pending send/reply.

Open to cleaner solutions.
",344,True,en,0
387,6,0,0,Externals,tombell,2013-01-11T21:47:29Z,77,2,6,0,"Adds functionality to require scripts from `npm` packages specified in `external-scripts.json`

I pushed an example scripts package to https://github.com/tombell/external-hubot-script-pkg
",188,True,en,0
385,31,3,0,Externals,tombell,2013-01-11T20:06:24Z,87,335,10,0,"These are some minor fixes that shouldn't affect any current functionality.
",76,True,en,0
383,1,0,0,Internals,aroben,2013-01-09T22:53:47Z,1,1,1,0,"There's no need to use `POST` when fetching a room from Campfire, and doing so risks running up against Campfire's `POST` rate limit (50 `POST`s in 5 seconds).
",160,True,en,0
381,1,0,0,Externals,numbcoder,2013-01-09T23:19:51Z,7,3,3,11,"Node v0.8+ support and compatible node v0.6

All tests has passed
",66,True,en,0
380,1,2,0,Externals,strugee,2012-12-27T06:55:27Z,1,1,1,0,"What the title says. Not to be a Grammar Nazi, but the sentence was confusing (at least when I read it).
",105,True,en,0
376,1,1,0,Externals,kavu,2013-01-09T23:26:34Z,1,1,1,25,"Just a bump of the coffee-script dependency version. I've extracted it from #375.
",82,True,en,0
370,1,1,0,Externals,danehammer,2013-01-10T21:36:56Z,2,2,1,41,"if I did something like ""hubot image me ablederfl33wo"", I would get an error like:

/opt/hubot/scripts/google-images.coffee:47
      images = images.responseData.results;
                                                                ^
TypeError: Cannot read property 'results' of null
    at imageMe (/opt/hubot/scripts/google-images.coffee:47:35)
    at IncomingMessage.ScopedClient.request (/opt/hubot/node_modules/hubot/node_modules/scoped-http-client/lib/index.js:61:20)
    at IncomingMessage.EventEmitter.emit (events.js:126:20)
    at IncomingMessage._emitEnd (http.js:366:10)
    at HTTPParser.parserOnMessageComplete [as onMessageComplete](http.js:149:23)
    at Socket.socketOnEnd [as onend](http.js:1356:12)
    at TCP.onread (net.js:418:26)
",789,True,fr,0
361,1,1,0,Externals,voidlily,2012-10-27T04:26:08Z,3,3,1,2,"Inside square brackets, unescaped hyphens are position dependent. They act like hyphens normally when at the beginning or end of a square bracket expression. Otherwise it's used to signify a character range.

http://stackoverflow.com/questions/4068629/how-to-match-hyphens-with-regular-expression/4068725#4068725

Before: http://rubular.com/r/G1b3VgW4s4

After: http://rubular.com/r/yB8f1RYulj
",394,True,en,0
