pull_request,number_of_commits,number_of_comments,number_of_reviews,user_type,user_login,merged_at,number_of_additions,number_of_deletions,number_of_files_changed,number_of_days,message,number_of_characters,second_line_is_blank,language,number_of_test_files
1616,6,15,13,Externals,deepak1556,2015-05-21T07:03:48Z,114,3,11,13,"Fixes #1503 
Fixes #1721 
Fixes #1627 
",39,False,en,0
1614,1,0,0,Internals,zcbenz,2015-05-08T05:52:55Z,3,2,1,0,"Fixes #1319.
",13,True,en,0
1604,2,5,2,Externals,deepak1556,2015-05-20T11:08:55Z,15,2,4,12,"Fixes #1253 

the event now provides response headers as a string with key-value separated by new-line character. Just left the parsing to users or should we do it and return as an object ?

```
[30920:0507/170512:INFO:CONSOLE(116)] ""HTTP/1.1 200 OK
Content-Disposition: inline; filename=""Untitled-5.jpg""
X-Thumbnailer: Vignette
Content-Type: image/jpeg
X-Surrogate-Key: 77b98cc1f264c61cfe91a373a74e6d646daca3ad
Server: Jetty(9.2.z-SNAPSHOT)
X-Cacheable: YES
Content-Length: 8933224
Accept-Ranges: bytes
Date: Wed, 06 May 2015 13:19:31 GMT
Age: 1332140
X-Served-By: vignette-s1, cache-wk-sjc3160-WIKIA, cache-sn87-SIN
X-Cache: ORIGIN, HIT, HIT
X-Cache-Hits: ORIGIN, 1, 1
X-Timer: S1430918371.297632,VS0,VE20
Vary: Accept-Encoding
Timing-Allow-Origin: *
Cache-Control: max-age=31536000, public
"", source: file:///Users/dmohan/projects/github/hello-atom/tray-app/index.html (116)
```

Depends on https://github.com/atom/brightray/pull/105
",937,True,en,0
1601,1,1,0,Externals,hokein,2015-05-10T13:04:45Z,1,1,1,3,"@zcbenz  The `StringToAcclerator` doesn't check the valid range in key `F1~F24`, which causes the potential out-out-bound issue. If developer uses `F25`, it will map to other incorrect key.
",190,True,en,0
1600,2,2,0,Externals,deepak1556,2015-05-11T05:15:15Z,51,2,5,3,"Fixes #1189 

![screen shot 2015-05-07 at 1 15 17 pm](https://cloud.githubusercontent.com/assets/964386/7510580/3bfbb004-f4bb-11e4-9439-05459aa5a8a3.png)
",154,True,en,0
1596,2,5,0,Externals,deepak1556,2015-05-20T03:52:52Z,95,0,5,13,"Fixes https://github.com/atom/electron/issues/542

Need some clarification on how useful is this interceptor api, is there any wide use case for it to be present ? If its just offline scenario, wont service workers help out.. ?
",228,True,en,0
1587,9,1,5,Externals,paulcbetts,2015-05-20T02:32:09Z,52,6,7,13,"Using the `setUserAgent` method on WebView when you want to ensure that all requests get sent with your custom user agent is very difficult to get right - if you call it too early, the method throws, and calling it too late will result in the first few requests being sent with the default user agent.

This PR creates an additional way to set the user agent, via an HTML attribute:

```
<webview tabindex=""-1"" id=""webView1"" preload=""myScript.js"" src=""https://google.com"" useragent=""Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; AS; rv:11.0) like Gecko"">
</webview>
```

This then guarantees that we'll apply the custom user agent right before navigation. This PR doesn't remove the existing method, nor does it attempt to catch mutations to `useragent` after the page has loaded - I can add these. 
## TODO:
- [x] Specs
- [x] Documentation
- [x] Code Review
",862,True,en,0
1585,4,10,0,Internals,joshaber,2015-05-10T13:09:38Z,16,3,4,4,"I was playing around with making an Electron app the other day and noticed something that bothered my native developer eyes: the window was missing the divider line between the title bar and the content.

![before](https://cloud.githubusercontent.com/assets/13760/7485833/7de6fe0e-f369-11e4-8d2f-340de8874433.jpg)

It turns out it's because we're using the textured window background. Remove that flag and we're :sparkles::cool::

![after](https://cloud.githubusercontent.com/assets/13760/7485843/af7de450-f369-11e4-8615-abc57f0ff6b3.jpg)

It's entirely possible there's a good reason that I'm unaware of to use the textured window background. Also I know that the line can be recreated using CSS, but then you see a flash when you load the app before it's there.
",764,True,en,0
1584,1,0,0,Internals,zcbenz,2015-05-08T05:39:48Z,19,14,2,2,"For #169.
",10,True,en,0
1579,1,0,0,Internals,zcbenz,2015-05-05T08:37:59Z,1,1,1,0,"Required by #912 and #1532.
",28,True,en,0
1575,1,1,0,Externals,paulcbetts,2015-05-05T07:10:18Z,13,0,1,0,"[`electron-rebuild`](https://github.com/paulcbetts/electron-rebuild) is a new npm package that makes dealing with native modules way easier and less hassle than trying to do it yourself, and less demanding than `grunt-build-atom-shell`
",236,True,en,0
1571,1,6,0,Externals,deepak1556,2015-05-07T11:45:35Z,42,0,3,2,"Checking on #1362 , the [`HttpAuthHandlerFactory::CreateDefault`](https://code.google.com/p/chromium/codesearch#chromium/src/net/http/http_auth_handler_factory.cc&sq=package:chromium&rcl=1430724764&l=46) does create handlers for `basic, negotiate, ntlm and digest` . As for #1318 we probably need to pass `URLSecurityManager` using this [method](https://code.google.com/p/chromium/codesearch#chromium/src/net/http/http_auth_handler_factory.cc&sq=package:chromium&rcl=1430724764&l=129) , anyone working on windows can use this as [example](https://code.google.com/p/chromium/codesearch#chromium/src/chrome/browser/io_thread.cc&sq=package:chromium&rcl=1430739881&l=1118) and implement on brightray side. 

/cc @zcbenz , @paulcbetts thoughts ? 
",742,True,en,0
1568,6,0,0,Internals,zcbenz,2015-05-04T05:13:33Z,65,98,16,0,"Only position is not enough to decide where to show custom view, fixes #1500.
",78,True,en,0
1565,1,1,0,Externals,chicoxyzzy,2015-05-04T04:18:04Z,1,1,1,0,,0,False,en,0
1558,4,11,9,Externals,deepak1556,2015-05-10T08:28:14Z,2364,0,34,7,"Related #912 

Currently flash plugin support is implemented though just as a flag for now, start electron with `--ppapi-flash-path`. Will change the behaviour to `ppapi-plugins-dir` option just like `extra-plugins-dir`.
- PPapi 
  - [ ] ~~change the behaviour of loading plugins~~
  - Flash Plugin
    - [x] Fullscreen
    - [ ] Context Menu
- Test
  - [x] Linux
  - [x] OSX
  - [ ] Windows

Depends on https://github.com/atom/libchromiumcontent/pull/106
",456,True,en,0
1554,1,3,0,Externals,deepak1556,2015-05-10T13:22:01Z,0,24,5,7,"Related #1546 

Currently the `getfavicon` api relies on navigation entry's `GetFavicon` api which at most times returns default empty favicon. So now when page favicon urls availablity are notified, their bitmaps are downloded and stored. I didnt yet find a way to detect whats the icon url used currently in a page, so user has to pass in the url for which they want favicon image, which is ofcourse available during `page-favicon-updated` event. 
",450,True,en,0
1551,1,1,0,Externals,paulcbetts,2015-05-04T04:10:21Z,5,2,1,2,"At some point, unhandled errors in preload scripts stopped being logged to console, meaning that preload scripts were very difficult to debug. Instead, print the error to console (which is what we wanted to have happen anyways)

To repro the bug:
1. Create a page with a WebView that has a preload script
2. In the preload script, throw an error for whatever reason (syntax error, etc)
3. Script silently stops and the page loads but the script didn't execute
",460,True,en,0
1548,2,2,2,Externals,MaxGraey,2015-05-04T04:11:47Z,5,5,1,2,,0,False,en,0
1545,2,3,3,Externals,deepak1556,2015-05-04T03:03:50Z,88,36,9,2,"Fixes #1445 
",13,True,en,0
1543,1,3,4,Externals,deepak1556,2015-05-04T03:11:13Z,26,9,8,2,"Related #1500 

Linux doesnt seem to use onclick notifier, so havnt implement it there. But will this help fix the problem ?
",125,True,en,0
1540,2,0,0,Internals,zcbenz,2015-05-01T06:55:52Z,41,1,5,0,"Fixes #1508.
",13,True,en,0
1538,1,1,0,Externals,leemac,2015-05-01T04:48:55Z,2,2,1,0,"Missing comma in the 'setUserTasks' as well as a typo in the description under ""User tasks (Windows)""
",102,True,en,0
1535,1,4,17,Externals,deepak1556,2015-05-01T06:56:35Z,60,0,3,0,"Related #1331 
- [x] Add unregister helper
- [ ] open service worker devtools
- [ ] Add tests
",94,False,nl,0
1533,2,0,0,Internals,zcbenz,2015-04-30T08:17:26Z,21,5,2,0,"This PR makes building possible with `npm` shipped by `io.js`, fixes #1511.
",76,True,en,0
1532,3,4,0,Externals,hokein,2015-05-10T03:40:19Z,1241,0,15,9,"The Print API(`window.print()`) on Windows will hang on printing spool(see #865). The reason is that Chromium doesn't generate the printed file content and keep waiting in a loop.

In the implementation, Chromium seperates a prcoess called `Utility` to do the printing work, so we need to custom the `Utility` process for Electron. On Windows, the print API relies on the `pdf` component which using to convert to EMF
(see https://code.google.com/p/chromium/issues/detail?id=170859). So we need to port `pdf` component in `libchromiumcontent`.

But there are something need to be considered. Introducing `pdf` component will make the release binary size larger. Is this reaonable? Or we can make the `pdf` as a seperated shared library(`dll`), and if developers don't need the print API, they can safely remove it in saving the binary size. 

As a side effect, with `pdf` component, we may easyly support `print to pdf` and `view pdf` features. 

This patch will rely on atom/libchromiumcontent#104, and fix #865.

Any comments and advice are welcomed.
## TODO
- [x] API window.print() works. The printer will print the document correctly.
- [x] Pass component build(Dev build)
- [x] Pass non-component build(Release build)
- [x] Don't effect the OS X and Linux Platforms
",1272,True,en,0
1527,1,0,0,Externals,frewsxcv,2015-04-29T19:28:52Z,1,1,1,0,"Primarily to fade the comments in the code block
",49,True,en,0
1525,1,6,0,Externals,deepak1556,2015-05-01T04:08:03Z,52,0,8,1,"Fixes #1504 
",13,True,en,0
1521,1,1,0,Externals,deepak1556,2015-04-30T08:54:14Z,3,1,1,1,"Fixes #1506 
",13,True,en,0
1520,3,0,0,Internals,zcbenz,2015-04-29T02:39:44Z,15,14,4,0,"Fixes #995.
",12,True,en,0
1519,1,6,0,Externals,paulcbetts,2015-05-04T02:40:33Z,3,0,1,5,"In Chrome 42, NPAPI is now gated by an `--enable-npapi` flag. This PR sets this flag if plugins are enabled, at least until we can port PPAPI over (this flag still exists as of Chrome 44 today, but at some point the entire NPAPI infrastructure will be :fire:).
## TODO:
- [ ] Make sure I'm not completely full of it
- [ ] Make sure this works
- [ ] Code Review
",361,False,en,0
1514,1,1,0,Externals,mnquintana,2015-04-28T15:57:35Z,1,1,1,0,"Fixes broken image in Readme
",29,True,nl,0
1512,1,1,7,Externals,hokein,2015-05-07T02:35:56Z,15,0,4,8,"Fixes #1395 .  

To simplify the implementation code, this patch reuses the `command` constant defined in ui namespace on Windows, rather than introducing a new constant.

@zcbenz  PTAL.
",187,True,en,0
1505,5,1,0,Internals,kevinsawicki,2015-04-28T09:55:06Z,65,8,2,0,"Also adds `-h/--help` to the command line.

The goal here it just to doc things a bit more and provide some useful links typically found in Help menus.
",152,True,en,0
1502,10,0,0,Internals,zcbenz,2015-04-27T14:00:23Z,192,105,13,0,"This PR fixes a few renderer process related issues.

Changes:
- Navigation happened in `<webview>` tag now restarts renderer process. (Fix #1195)
- Allow opening links with external protocols in `<webview>` tag. (Fix #1458)
- Reimplement navigation history control with JavaScript. (Fix #921, Fix #1249, Fix #836, Fix #1467, Fix #1364)
",337,True,en,0
1495,1,1,1,Externals,bendrucker,2015-04-27T20:30:26Z,14,15,1,0,,0,False,en,0
1491,2,0,0,Internals,zcbenz,2015-04-25T13:00:26Z,78,3120,4,0,"No one is using this part of code, :put_litter_in_its_place:.
",62,True,en,0
1481,1,0,1,Externals,bhargavrpatel,2015-04-24T00:18:26Z,10,16,1,0,"Fixed some run-on sentances and changed structor of some.
",58,True,en,0
1480,1,1,0,Externals,lazaruslarue,2015-04-23T23:50:05Z,1,1,1,0,,0,False,en,0
1477,2,5,0,Externals,paulcbetts,2015-04-29T06:10:12Z,10,1,2,5,"When Squirrel sets up shortcuts, it creates them with an explicit AppUserModelID based on the app's package name. Since Electron sets up a _different_ AppUserModelID, this results in Weirdness - most notably, it means that in the tray visibility settings, we start seeing >1 entry for apps:

![](http://cl.ly/image/1f2H072Y1s3W/content#png)

We set the original prefix in the init.coffee so that apps that don't explicitly override `setName` don't see any changes:
## TODO
- [x] Make sure this actually work
",508,True,en,0
1476,1,1,0,Externals,mnquintana,2015-04-23T21:02:47Z,1,0,1,0,"Just like atom/atom#6457, but for Electron :zap: - checks dev dependencies instead though.
",91,True,en,0
1475,2,1,2,Externals,mnquintana,2015-04-23T20:52:14Z,3,1,1,0,":beers: 
",9,True,nl,0
1466,1,1,0,Externals,ghost,2015-04-22T21:04:29Z,1,1,1,0,"Changed 1 occurrence of node.js to io.js in quick-start.md
",59,True,en,0
1464,1,1,0,Externals,bnvk,2015-04-22T21:08:09Z,1,1,1,0,"it had the trailing /Atom which no longer exists
",49,True,en,0
1461,1,1,0,Externals,deepak1556,2015-04-25T08:14:13Z,17,0,4,3,"Fixes #1457 
",13,True,en,0
1455,1,4,4,Externals,deepak1556,2015-04-25T08:16:57Z,24,5,6,3,"Fixes #1314 
",13,True,en,0
1454,10,1,0,Internals,zcbenz,2015-04-22T04:28:49Z,62,61,19,0,,0,False,en,0
1453,1,4,8,Externals,deepak1556,2015-04-25T05:04:35Z,44,24,2,3,"fixes #1432 
",13,True,en,0
1446,6,0,0,Internals,zcbenz,2015-04-20T07:22:16Z,27,277,8,0,"Fixes https://github.com/atom/electron/issues/1407.
",52,True,en,0
1444,1,2,0,Externals,NKMR6194,2015-04-20T11:40:56Z,16,16,1,0,"Fix app name in document of quick start.
",41,True,en,0
1441,2,3,0,Externals,MaxGraey,2015-04-25T02:35:48Z,5,0,1,6,"Fix some non-transparent corners and lacking redraw while resizing non-frame window
",84,True,en,0
1439,1,0,0,Externals,deepak1556,2015-04-23T02:22:35Z,0,14,1,5,"Depends on https://github.com/zcbenz/native-mate/pull/1
",56,True,en,0
1438,5,9,18,Externals,deepak1556,2015-04-25T05:04:43Z,72,0,9,7,"Related #1378 and #1079 , not quite sure on how to achieve the various mutations for `page-url-set`. @zcbenz any clue on why the test for `will-navigate` gets called for `spec/index.html` too ?

Depends on https://github.com/zcbenz/native-mate/pull/1
",251,True,en,0
1437,1,1,0,Externals,maxogden,2015-04-20T07:48:18Z,11,0,1,2,"We updated the name of our `atom-shell` module on npm to `electron-prebuilt`. It installs a binary called `electron`. Published 0.24.0 to npm here https://www.npmjs.com/package/electron-prebuilt and added @zcbenz as a npm owner just in case
",241,True,en,0
1430,1,8,0,Internals,simurai,2015-04-16T16:15:11Z,0,0,2,0,"This PR is on top of https://github.com/atom/atom-shell/pull/1389 and replaces the Mac and Win icons.

I probably tweak it a bit more at some point. But in case you need it already now, here a first version.

![256](https://cloud.githubusercontent.com/assets/378023/7185097/c2f4c9ae-e49b-11e4-856b-b8003b3db639.png)

![screen shot 2015-04-17 at 12 21 34 am](https://cloud.githubusercontent.com/assets/378023/7184938/e20b09bc-e49a-11e4-884d-bc8e1c8e04db.png)

I guess the icon files itself should also be renamed? Maybe `atom.icns` -> `icon.icns`. Then it's just generic and not project related.
",595,True,en,0
1428,3,1,2,Externals,SimplyAhmazing,2015-04-20T07:51:01Z,4,4,1,4,"The 2nd paragraph in ""The renderer process was a little difficult to read. The following line especially,

> so it would be possible to interactive with

I have taken to revising the entire paragraph to make it flow easier.
",224,True,en,0
1426,1,1,2,Externals,deepak1556,2015-04-20T12:02:44Z,11,5,2,5,"related #1421 , weird doesnt throw but continues to initialise as `undefined` .
",80,True,en,0
1421,2,1,2,Externals,tommoor,2015-04-20T07:24:24Z,16,3,1,5,"- Added two undocumented events.
- Added note that must be used after ready event.

closes #1420 
",98,False,en,0
1411,1,4,0,Internals,theojulienne,2015-04-13T11:57:32Z,39,10,2,0,"This PR adds extremely basic support for accessibility on OS X using VoiceOver by enabling chromium accessibility when VoiceOver is active.

Previously, any usage of VoiceOver was broken due to a patch to force Text-to-Speech to use Cmd+C to speak the selected text instead of the window title. For users using accessibility, this trapped them in the window with no child accessibility elements, giving an experience something like:
![atom-shell-no-accessibility](https://cloud.githubusercontent.com/assets/349190/7106786/00bf5de0-e103-11e4-9a74-61e9544275f1.gif)

This patch is two-fold:
- VoiceOver is detected, and the chromium accessibility feature is enabled and disabled based on this status. A similar approach to that used in Chromium itself is used for this.
- The TTS hack is modified to leave the chromium accessibility tree and the close/minimise/maximise buttons (but not the window title) as children of the window, rather than removing them completely.

The final result is that accessibility implementation on mac is now left up the standard HTML/web content accessibility features:
![atom-shell-partial-accessibility gif](https://cloud.githubusercontent.com/assets/349190/7106804/6a5d2f66-e103-11e4-92e9-bf3ec7dab410.gif)
",1239,True,en,0
1409,1,1,0,Externals,deepak1556,2015-04-13T09:07:36Z,2,0,1,1,"Fixes #1406
",12,True,en,0
1405,21,1,0,Internals,zcbenz,2015-04-12T05:46:05Z,277,190,24,0,"Fixes #980.

Known issues under x64:
- crash reporter doesn't work.
",68,True,en,0
1402,1,2,0,Externals,Tribex,2015-04-11T05:49:47Z,11,11,1,0,"Particularly in the spelling of the bootstrap and build script names. That threw me off a bit.
",95,True,en,0
1389,31,19,4,Internals,kevinsawicki,2015-04-17T07:22:07Z,375,313,76,8,"When Atom Shell started over two years ago, its one and only consumer was the [Atom](https://github.com/atom/atom) editor.

And so the original Atom Shell name was just a stopgap to refer to the Chromium/Node integration pieces and the native bits for window management and OS integrations such as the clipboard, the dock, etc.

But over the last two years Atom Shell has grown and matured to become a framework that isn't just for building text editors. People are now using it to build email clients, design tools, chat clients, and video players.

It deserves a better name that decouples it from the Atom editor association and allows it to stand on its own and continue to become the easiest way to build native apps using web tech.

So the new name will be :zap: **electron** :zap: and this pull request will update all the places in the code and the docs to this new name.

![](https://33.media.tumblr.com/68889b3072783d09370069620e1e5bdc/tumblr_mutwvjLZ8t1sjwwzso1_500.gif)

/cc @atom/core @atom/non-github-maintainers 
",1028,True,en,1
1387,1,0,2,Externals,deepak1556,2015-04-13T06:51:59Z,2,2,1,4,"fixes #1385 , sorry my bad.
",28,True,en,0
1386,1,5,0,Externals,deepak1556,2015-04-13T03:59:37Z,49,0,7,4,"#1253 , can probably be fixed with this event. Also if needed can give `resource_type` as payload from the list [here](https://code.google.com/p/chromium/codesearch#chromium/src/content/public/common/resource_type.h&cl=GROK&ct=xref_jump_to_def&l=13&gsn=ResourceType) , some ugly switch case on coffee side will do. any thoughts ?
",330,True,en,0
1384,63,2,0,Internals,zcbenz,2015-04-11T06:12:17Z,789,1175,33,2,"This PR changes the building model of atom-shell to link with the static library version of all Chromium's components, instead of linking with the huge libchromiumcontent shared library.

So:
- We will have a huge `atom.exe`, instead of a normal executable file with a huge `chromiumcontent.dll`.
- 64bit Windows build will be possible. (#980)
- We will have small improvements on file size and performance because static linking allows linker and compiler to work with best optimization.
- The building of Release version would take much longer time.
- The Debug version still builds with shared library version of Chromium to allow fast development phase.
",658,True,en,1
1383,1,2,0,Externals,deepak1556,2015-04-13T03:47:58Z,14,0,4,4,"fixes #1370 
",13,True,en,0
1382,1,1,2,Externals,deepak1556,2015-04-13T06:54:06Z,3,0,1,5,"fixes #1379 
",13,True,en,0
1377,1,1,0,Externals,tommoor,2015-04-07T16:40:43Z,7,0,1,0,,0,False,en,0
1373,1,1,0,Externals,jessegrosjean,2015-04-13T01:46:13Z,160,2,3,5,"This commit adds a position attribute for menu items defined in menu templates. When the final menu is built the position attribute is used to determine menu item positions in a similar design to how Eclipse positions menu items.

The intention is to give Atom packages more control over where there menu items end up, instead of just being inserted at the end of each menu.
",375,True,en,0
1363,1,1,0,Externals,deepak1556,2015-04-08T01:04:16Z,4,1,1,1,"Fixes #1355 
",13,True,en,0
1358,1,1,0,Externals,TJkrusinski,2015-04-06T16:04:30Z,1,1,1,0,"Simply a small grammar improvement.
",36,True,en,0
1356,1,6,0,Externals,deepak1556,2015-04-07T02:54:07Z,26,0,7,1,"Fixes #1316 , currently we have worked around `getURL` to return the right value using [`setVirtualURL`](https://github.com/atom/atom-shell/blob/master/atom/browser/api/atom_api_web_contents.cc#L283) , this event will not be fired when there is no title explicitly set as it will shortcut [here](https://code.google.com/p/chromium/codesearch#chromium/src/content/browser/web_contents/web_contents_impl.cc&sq=package:chromium&rcl=1428204835&l=3408) since the value of final_title will be `blank` not the file name.  
",516,True,en,0
1353,1,1,0,Externals,deepak1556,2015-04-07T01:59:10Z,4,1,1,2,"Fixes #1345 
",13,True,en,0
1350,1,1,0,Externals,joshuabenuck,2015-04-07T01:52:38Z,4,0,1,2,"In the troubleshooting section, include a recommendation to install the latest Visual Studio update if you run into a fatal internal compiler error while building. This resolved the fatal error (C1001) I was getting when trying to build.
",238,True,en,0
1343,7,0,0,Internals,zcbenz,2015-04-02T05:03:57Z,45,37,7,0,"This is our first step to #980.

We will change how we link with libchromiumcontent to be able to build 64bit binary on Windows. One problem is there are some conflicting symbols between Chromium and Node (namely NSS and OpenSSL), so we can not link libchromiumcontent and Node to the same binary. Previously we worked around it by building libchromiumcontent as shared library, since we are going to build it as static library, we have to build Node as shared library to work around the problem.
",497,True,en,0
1342,2,0,0,Internals,zcbenz,2015-04-01T11:17:28Z,19,4,2,0,,0,False,en,0
1340,1,0,0,Internals,zcbenz,2015-04-01T02:34:51Z,1,1,1,0,"Fixes #1306.
",13,True,en,0
1339,1,1,0,Externals,evlogii,2015-04-01T01:06:50Z,1,1,1,0,,0,False,en,0
1337,1,1,2,Externals,deepak1556,2015-04-07T01:50:31Z,17,0,6,6,"Fixes #981 

Depends on https://github.com/atom/brightray/pull/96
",66,True,en,0
1332,1,1,0,Externals,anhulife,2015-03-31T16:12:48Z,1,1,1,1,,0,False,en,0
1327,1,0,0,Internals,zcbenz,2015-03-29T10:46:00Z,2,2,2,0,"From Chrome 41 `d3dcompiler_47.dll` is used to replace `d3dcompiler_46.dll`.

Fixes #1319.
",91,True,en,0
1324,1,1,0,Externals,vprasanth,2015-03-29T11:16:59Z,1,1,1,0,,0,False,en,0
1323,1,1,0,Internals,zcbenz,2015-03-28T16:32:53Z,1,1,1,0,"The zygote process has hijacked command line parameters and environment variables on Linux, making it hard to do some low level handling.

Fixes #1101.

This relies on patch https://github.com/atom/libchromiumcontent/blob/atom/patches/no_zygote.patch.
",252,True,en,0
1317,1,1,0,Externals,deepak1556,2015-03-27T08:26:03Z,6,1,1,0,"related #1310 
",15,True,en,0
1313,2,5,6,Externals,ArtskydJ,2015-03-29T07:25:56Z,98,107,15,2,"- Changed occurrences of ""browser process"" and ""browser-side"" to ""main process"".
- Changed a few occurrences of ""web page"" to ""renderer"". There are still many occurrences of web page. (Some occurrences were more fitting than others.)
- Changed a few files that had ""browser"" in their name to ""main-process""
- Fixed various typos that I found.

Fixes #1287
",356,False,en,0
1311,1,7,7,Externals,deepak1556,2015-03-29T12:02:13Z,38,16,5,2,"Fixes #1014 , but any reason not use `base::DeleteFile` instead for all platforms ? 
",85,True,en,0
1309,3,5,17,Externals,hokein,2015-03-29T12:37:07Z,68,0,8,3,"Fixes #1279. @zcbenz  please take a look.
",42,True,en,0
1307,1,5,7,Externals,deepak1556,2015-03-27T08:19:45Z,16,10,7,0,"Fixes #1135 
",13,True,en,0
1304,1,2,0,Internals,zcbenz,2015-03-26T09:05:40Z,13,1,2,0,"This PR makes `BrowserWindow.show` restore previous window state. It only restores maximized and fullscreen state, for Aero Snap I couldn't find any API to determine whether window is in Aero Snap state, and there is no API to restore the Aero Snap state too, I doubt there is no way to do that.

Closes #1194.
",311,True,en,0
1303,4,1,0,Internals,zcbenz,2015-03-26T07:58:08Z,39,13,4,0,"Fixes #580.
",12,True,en,0
1297,1,1,0,Externals,deepak1556,2015-03-26T03:28:54Z,5,0,1,0,"Fixes #1237 
",13,True,en,0
1295,1,11,2,Externals,deepak1556,2015-03-26T03:20:08Z,31,2,2,0,"Fixes #1251 , there was provision in `logging::BaseInitLoggingImpl` to accept `--v or --vmodule` for setting loglevels. https://code.google.com/p/chromium/codesearch#chromium/src/base/base_switches.cc&sq=package:chromium&rcl=1427269032&l=33

using `--v=-1` will disable logs or perhaps use `--vmodule` for precise log control , should add documentation for the log levels ?
",374,True,en,0
1294,2,0,0,Internals,zcbenz,2015-03-25T12:14:07Z,10,4,2,0,"Fixes #1196.
",13,True,en,0
1290,1,2,0,Externals,deepak1556,2015-03-25T13:02:49Z,2,2,1,1,"app is made ready only here, https://github.com/atom/atom-shell/blob/38a871aa4b186e0850fdf773d659ba4f00c47a0a/atom/browser/browser.cc#L102 otherwise it would throw
",164,True,en,0
1288,1,1,0,Externals,deepak1556,2015-03-24T10:57:17Z,4,0,1,0,"fixes #1286 , but should this be a default behaviour or configurable one ?

hmm,  i dont seem to find a reason to not make this default behaviour for a draggable region in frameless window.
",190,True,en,0
1284,2,0,0,Internals,zcbenz,2015-03-23T08:30:58Z,7,1,6,0,"This option is still needed by Atom, so we patched Chromium to bring it back until we have a workaround in Atom.
",113,True,en,0
1275,1,1,0,Externals,lygstate,2015-03-23T01:49:10Z,11,19,3,1,"... and again.

The options of register_msdia80_dll.js should be admin.
Fix the problem of runas not works cause it will escape command parameters by default.
",159,True,en,0
1267,5,0,0,Internals,zcbenz,2015-03-21T11:11:54Z,134,62,15,0,"See https://github.com/atom/asar/pull/25 for more.

Fixes #1205.
",65,True,en,0
1261,1,5,0,Externals,deepak1556,2015-03-21T11:17:49Z,40,15,3,2,"fixes #1257 
",13,True,en,0
1256,1,4,5,Externals,deepak1556,2015-03-29T10:47:13Z,104,59,12,11,"Inital work for #1248 . @zcbenz If its desirable to have our own commandline class , then i can implement other methods from `base::commandline` for our needs and eliminate its usage. If this is too heavy for a trivial stuff, feel free to close it. would love to hear any better approaches :)

EDIT: sorry didnt mean eliminate `base::commandLine` but just `atomCommandLine` will wrap around it, so all commandLine calls to base will happen through this new class.
",464,True,en,0
1254,2,1,0,Externals,austinmoore-,2015-03-18T12:36:29Z,14,0,1,1,"I felt that this little prompt might make things a little more user friendly, and help users avoid potential future problems.

I'm not sure what `os.geteuid()` will do on Windows, and doing a little bit of research leads me to believe that it may cause the Python interpreter to complain, so the check for root is ignored on Windows. This may be good to look into a little further if someone wants to modify the platform checks.
",429,True,en,0
1243,25,3,0,Internals,zcbenz,2015-03-18T10:01:14Z,369,159,55,5,"- Upgrade to Chrome 41
- Upgrade to io.js 1.5.2
",48,False,en,0
1242,1,4,2,Externals,deepak1556,2015-03-16T08:27:32Z,18,0,3,3,"Fixes #1105 
",13,True,en,0
1241,1,3,3,Externals,ylaassel,2015-03-12T15:09:58Z,1,1,1,0,,0,False,en,0
1240,2,1,2,Externals,ghost,2015-03-18T10:01:37Z,8,8,2,6,"Replaces all occurences of node-webkit with NW.js in the development docs.
",75,True,en,0
1238,1,1,0,Externals,deepak1556,2015-03-16T08:43:46Z,1,0,1,4,"Fixes #1186 , love the way remote lib has been written :) but is this variable needed when we already have `getDevToolsWebContents` exposed ? Now if someone uses `window.getDevToolsWebContents` it wont have the emitters attached but still return the right contents, so would it be good to return `devToolsContents` from there instead of `openDevTools` ?
",354,True,en,0
1235,1,3,0,Externals,ghost,2015-03-16T08:55:49Z,24,0,1,5,"Adding the easiest solution for solving the missing libudev.so.0 error
on ubuntu 13.04+.

I had to do this on my own machine running ubuntu 14.04.2 to build atom.

The solution is also referenced in
https://github.com/nwjs/nw.js/wiki/The-solution-of-lacking-libudev.so.0
",271,False,en,0
1225,1,1,2,Externals,deepak1556,2015-03-10T23:03:22Z,12,9,1,0,,0,False,en,0
1224,1,7,0,Externals,deepak1556,2015-03-11T20:40:06Z,30,10,3,1,"the test should pass with the changes to brightray :)
",54,True,en,0
1215,1,1,0,Externals,deepak1556,2015-03-09T20:50:18Z,4,3,2,3,"fixes #1175 
",13,True,en,0
1210,1,4,0,Externals,paulyoung,2015-03-05T21:42:40Z,1,1,1,0,"Relates to #1108.
",18,True,en,0
1209,1,7,0,Externals,deepak1556,2015-03-09T20:41:27Z,16,1,2,4,"Fixes #1116 . The problem was not `GetURL` ,apparently subframe transition urls were recorded in NavigationEntry as `about:blank` for `file://` . Tried changing params opton in LoadUrl with frame_ids, transition types etc but none helped. So for the moment this the best fix that works. If there is a better way let me know :) 
![screenshot from 2015-03-05 20 14 39](https://cloud.githubusercontent.com/assets/964386/6506898/4b16eeaa-c374-11e4-9131-a7413a057b6d.png)
",467,False,en,0
1208,1,3,7,Externals,deepak1556,2015-03-20T02:34:31Z,144,0,9,14,"Need to work on the crashing tests
",35,True,en,0
1206,1,1,0,Externals,joaomoreno,2015-03-04T22:35:26Z,1,1,1,0,,0,False,en,0
