pull_request,number_of_commits,number_of_comments,number_of_reviews,user_type,user_login,closed_at,number_of_additions,number_of_deletions,number_of_files_changed,number_of_days,message,number_of_characters,second_line_is_blank,language,number_of_test_files
5481,1,2,0,Externals,mpchadwick,2016-05-11 01:54:04,2,0,1,0,"Since we're on the subject of files it makes sense to include a link to info on the `open-file` event. Otherwise, it can only be found by reading about the `app` module for the main process which a user may not think to look at when trying to find documentation on interacting with files.
",289,True,en,0
5472,1,0,0,Externals,juturu,2016-05-10 18:14:12,36,31,3,0,"Adding auth token to squirrel mac auto updates URL request
Changing setFeedURL to be allowed to invoked multiple times as authToken can expire.
",144,False,en,0
5466,4,2,0,Externals,jlord,2016-05-10 12:03:21,28,28,28,0,"This PR adds the process each API belongs to next to the header of the doc. It will be styled on the website much like the platform labels that follow methods:

<img width=""424"" alt=""screen shot 2016-05-10 at 2 00 51 pm"" src=""https://cloud.githubusercontent.com/assets/1305617/15145731/a3abb090-16b7-11e6-8a62-1024e5a3798f.png"">

cc @kevinsawicki 
",348,True,en,0
5415,1,1,0,Externals,deepak1556,2016-05-06 08:44:53,76,1,2,0,"Ref https://github.com/electron/electron/pull/5406
",51,True,en,0
5407,4,2,1,Externals,danhp,2016-05-05 19:20:09,0,0,0,0,"If the user tries to set the bounds of the window such that a value falls outside of the min/max of width or height, the app will default to the corresponding min or max.

Closes #4586
",185,True,en,0
5351,1,3,0,Internals,zeke,2016-04-29 21:26:07,2,2,1,0,"📝 

Is there some special reason this was written in bracket notation?
",74,True,en,0
5339,1,1,0,Externals,miniak,2016-04-29 10:01:45,7,1,1,0,,0,False,en,0
5335,23,4,3,Internals,kevinsawicki,2016-04-28 17:08:24,35,379,24,0,"This pull request queues up the removal of the deprecated APIs that will **not** be included in the **1.0** release.

It does leave the `deprecate` and `deprecations` helper classes for post 1.0 usage when more APIs need to be deprecated.

/cc @electron/maintainers 
",267,True,en,0
5322,24,11,0,Externals,bbondy,2016-04-27 23:36:13,290,119,50,0,"Debug build compiles on:
- [x] OS X
- [x] Linux
- [x] Windows

Release build compiles on:
- [x] OS X
- [x] Linux
- [x] Windows

Tests passing on:
- [x] OS X
- [x] Linux
- [x] Windows

See also:
https://github.com/electron/brightray/pull/216
https://github.com/electron/libchromiumcontent/pull/200
",297,False,en,0
5291,1,4,0,Externals,blainesch,2016-04-26 05:06:37,0,0,0,0,"This documentation change makes it more obvious you need to wait for the `did-finish-load` event from the `webContents`.
",121,True,en,0
5262,1,1,0,Externals,miniak,2016-04-22 22:39:56,69,1,8,0,"https://github.com/electron/electron/issues/4954
",49,True,en,0
5259,1,8,0,Internals,zeke,2016-04-22 21:29:39,0,64,32,0,"As of [Chromium 49](http://blog.chromium.org/2016/02/chrome-49-beta-css-custom-properties.html), `use strict` is no longer required for `const` and `let`.
",155,True,en,0
5212,55,0,0,Externals,parro-it,2016-04-19 14:51:49,9867,1292,154,0,"test
",5,True,en,0
5133,105,1,0,Externals,Empact,2016-04-13 06:04:59,18025,9500,255,0,"This rebased #4981 onto the brave fork.

I saw this issue come up in test, e.g.:

```
 1) findbar should display no results correctly:
     unknown error: Cannot read property 'object' of undefined
TypeError: Cannot read property 'object' of undefined
    at ObjectsRegistry.get (/Users/ben/Development/OpenSource/Brave/browser-laptop/node_modules/electron-prebuilt/dist/Brave.app/Contents/Resources/atom.asar/browser/objects-registry.js:44:28)
    at EventEmitter.<anonymous> (/Users/ben/Development/OpenSource/Brave/browser-laptop/node_modules/electron-prebuilt/dist/Brave.app/Contents/Resources/atom.asar/browser/rpc-server.js:318:31)
    at emitMany (events.js:122:13)
    at EventEmitter.emit (events.js:196:7)
    at EventEmitter.<anonymous> (/Users/ben/Development/OpenSource/Brave/browser-laptop/node_modules/electron-prebuilt/dist/Brave.app/Contents/Resources/atom.asar/browser/api/web-contents.js:136:25)
    at emitTwo (events.js:101:13)
    at EventEmitter.emit (events.js:186:7)
  RuntimeError: unknown error: Cannot read property 'object' of undefined
  TypeError: Cannot read property 'object' of undefined
      at ObjectsRegistry.get (node_modules/electron-prebuilt/dist/Brave.app/Contents/Resources/atom.asar/browser/objects-registry.js:44:28)
      at EventEmitter.<anonymous> (node_modules/electron-prebuilt/dist/Brave.app/Contents/Resources/atom.asar/browser/rpc-server.js:318:31)
      at EventEmitter.<anonymous> (node_modules/electron-prebuilt/dist/Brave.app/Contents/Resources/atom.asar/browser/api/web-contents.js:136:25)
      at execute(<Function>) - brave.js:143:19
```

I suspect this is also exibiting as race conditions outside the test suite. In any case, it seems good to keep proper track of remote objects.
",1743,True,en,0
5084,1,1,0,Externals,Tyriar,2016-04-08 04:26:15,6,0,1,0,"Since xdg-open does not recommend/support opening URLs as root, disallow it and
log a warning.

Fixes #5039
",108,False,en,0
5067,1,6,0,Externals,deepak1556,2016-04-07 04:35:53,249,0,11,0,"Instead of electron describing the security style of the webcontents, we allow users to decide custom security style when requested by devtools security panel.

Depends on https://github.com/electron/brightray/pull/206

Fixes #5022 
",233,True,en,0
5002,0,0,0,Externals,preco21,2016-04-03 15:53:45,0,0,0,0,,0,False,en,0
4960,9,2,3,Externals,dylan-cooper,2016-03-31 02:03:28,69,0,8,0,"Addresses #1861 and #4954.

This seemed to me like an appropriate solution to this problem, but it isn't like anything that you are doing currently in electron so if I am doing something crazy, let me know and I won't take offence :)

The basic idea is that this can be used rather than implementing an API like the one for dark mode with every system preference (like the graphite appearance setting) one by one.  This provides a mechanism for letting users create front-ends as separate npm packages like this one: https://github.com/dylan-cooper/electron-osx-prefs while electron is used as the back-end.  Note that it can also be used for things unrelated to the system preferences such as bluetooth turning on/off, new users being added, etc.

The reason that I did this in electron rather than in its own package is because you need an Objective-C runtime to listen to the notifications.  I initially tried with nodobjc, but it didn't work because interfacing the two runtime loops was non-trivial.  I assumed that this would come up if I tried to do this as a separate add-on as well, and the reason this worked was because it was using the chromium run time behind the scenes, but if that will work and this is a bad fit for the electron core, I can give that a shot.
",1276,True,en,0
4848,1,1,0,Externals,mitchhentges,2016-03-19 00:32:55,33,33,33,0,"Right now, I need to manually link `python` -> `python2`. By default, `python` links to `python3`. This should make building `electron` easier, because manual re-linking won't be necessary.
",190,True,en,1
4847,1,2,12,Externals,mitchhentges,2016-03-19 00:08:23,14,8,1,0,"Fix #4733
",10,True,en,0
4833,6,3,4,Internals,kevinsawicki,2016-03-16 23:34:28,360,344,21,0,"- Cleans up the `ref`, `ref1`, `ref2`, etc. variables left over from the CoffeeScript migration.
- Migrates to using `const` and `let` over long `var` lines at the top of several functions.
- Migrates to using `forEach`, `find`, `filter`, `map` over `for` loops in several places.
### Before

``` js
BrowserWindow.fromWebContents = function(webContents) {
  var i, len, ref1, window, windows;
  windows = BrowserWindow.getAllWindows();
  for (i = 0, len = windows.length; i < len; i++) {
     window = windows[i];
     if ((ref1 = window.webContents) != null ? ref1.equal(webContents) : void 0) {
       return window;
     }
   }
};
```
### After

``` js
BrowserWindow.fromWebContents = function(webContents) {
  return BrowserWindow.getAllWindows().find(function(window) {
    const contents = window.webContents;
    return contents != null && contents.equal(webContents);
  });
};
```

Refs #4065 
",902,False,en,0
4762,36,2,0,Externals,bbondy,2016-03-11 18:08:02,0,0,0,0,,0,False,en,0
4756,2,1,0,Internals,zcbenz,2016-03-11 11:00:25,14,6,2,0,"Refs #4733.

Instead of throwing exception we just print warning when an unexist remote object is requested, in case it is just a rare situation.
",146,True,en,0
4753,58,1,0,Externals,preco21,2016-03-11 08:13:31,69,38,8,0,,0,False,en,0
4747,1,1,0,Externals,maxbeatty,2016-03-11 01:13:05,4,0,1,0,"First attempt to fix #4724. `BrowserWindow` which does not have a `blur` method so use the `blurWebView` method that exists instead.
",133,True,en,0
4730,56,11,0,Externals,preco21,2016-03-09 15:22:11,48,30,8,0,"- Fix typos
- Update as upstream
- Small changes
",49,False,en,0
4726,2,3,6,Externals,bugparty,2016-03-09 08:56:48,7,3,1,0,"Add node-gyp windows compile command and update the targer version
",67,True,en,0
4716,11,3,0,Externals,paulcbetts,2016-03-08 07:22:31,9042,2920,158,0,"This PR updates `chromium_src` in Electron - I split this into its own PR so that the other changes would have a sane chance at being reviewed
## TODO:
- [x] Write script to update chromium_src code against libchromiumcontent
- [x] Move printing to under components

This is probably missing more (some Widevine changes come to mind) but we can fix that up in #4714 
",367,False,en,0
4667,1,2,0,Externals,deepak1556,2016-03-04 00:14:51,48,14,5,0,"Related https://github.com/atom/electron/issues/4626

Target OS: archlinux x64

building with wheezy 64 bit image resulted in some undefined symbols with glib module. So changed to jessie build which had the required version of glib, https://github.com/deepak1556/debian-sysroot-image-creator . Building content layer with the jessie build resulted in some ODR violation, other than that things worked. So there might be some hiccup when shifting to use sysroot for x64.
",471,True,en,0
4642,1,11,0,Externals,flying-sheep,2016-03-01 11:41:59,1,0,1,0,"fixes #2927
",12,True,en,0
4632,1,1,0,Externals,zmbc,2016-02-28 22:29:39,0,0,0,0,,0,False,en,0
4631,54,1,0,Externals,preco21,2016-02-28 16:42:37,85,12,5,0,,0,False,en,1
4611,1,1,0,Externals,rowanoulton,2016-02-26 03:42:59,1,1,1,0,"Fixes a broken link to the FAQ in the Quick Start tutorial.

This change breaks the linkage when the tutorial is viewed in Github but my guess is having a correct link on http://electron.atom.io/ takes precedence.

Cheers! :v:
",227,True,en,0
4605,1,1,0,Externals,ghost,2016-02-25 16:22:51,0,0,0,0,"Source: http://stackoverflow.com/a/34331808/2803917
This fixed the issue for me.
",81,False,en,0
4561,51,1,0,Externals,preco21,2016-02-20 09:42:48,5,1,2,0,,0,False,en,0
4546,1,2,0,Externals,lonnylot,2016-02-18 23:30:59,8,8,1,0,"The links w/ `.md` do not work. If you remove `.md` then they work.
",68,True,en,0
4542,48,1,0,Externals,preco21,2016-02-18 15:19:41,22,4,4,0,,0,False,en,0
4537,1,5,0,Externals,simpzan,2016-02-18 10:33:04,2,2,2,0,"explicitly document that file path for nativeImage need to be normalized.
[ci skip]
",84,False,en,0
4499,45,1,0,Externals,preco21,2016-02-16 15:40:23,222,135,15,0,":memo:
",7,True,en,0
4493,43,1,0,Externals,preco21,2016-02-16 00:56:14,44,23,8,0,,0,False,en,0
4474,1,2,0,Externals,Juul,2016-02-14 13:03:51,8,1,1,0,"On a clean Ubuntu 14.04 the bootstrap script fails because npm and node are both missing.
",90,True,en,0
4458,1,0,1,Externals,ZhouQD,2016-02-12 17:24:51,0,0,0,0,,0,False,en,0
4457,2,3,2,Externals,HR,2016-02-12 16:13:32,8,24,1,0,"In order to prevent confusion
",30,True,en,0
4448,2,2,0,Externals,berlysia,2016-02-11 22:20:26,0,0,0,0,"fix #4066 

Non-enumerable member function is defined as configurable and writable in renderer. It's same as enumerable member function except for enumerability.
",162,True,en,0
4413,1,1,0,Externals,hintjens,2016-02-07 21:13:16,1,1,1,0,"The note about defaulting to index.js is incorrect. Electron 0.36.7 gives a syntax error and halts.
",100,True,en,0
4412,1,3,0,Externals,adam-lynch,2016-02-07 20:19:48,2,11,1,0,,0,False,en,0
4410,1,2,0,Externals,adam-lynch,2016-02-07 19:05:16,1,1,1,0,,0,False,en,0
4409,1,0,1,Externals,adam-lynch,2016-02-07 19:04:02,2,2,1,0,,0,False,en,0
4408,1,1,0,Externals,adam-lynch,2016-02-07 18:59:32,2,2,1,0,,0,False,en,0
4393,3,1,11,Externals,gerhardberger,2016-02-06 21:54:17,34,2,3,0,"Adds some additional special key codes to be recognized for OSX and Windows.

On OSX, using `sendInputEvent`, the passed `NativeWebKeyboardEvent` object didn't have the `os_event` object, so the `Edit` menu's key combinations didn't work, e.g. `cmd+c`. Using the `webContents` object's methods this pull request executes these functions, when needed.
",351,True,en,0
4353,41,1,0,Externals,preco21,2016-02-03 23:48:58,34,15,7,0,,0,False,en,0
4344,2,2,6,Externals,bengotow,2016-02-03 07:17:42,34,9,7,0,"Adds an optional `options` parameter to openExternal. Currently the only option is `withoutActivation`, which allows you to open a URL in the background (without bringing the opening application to the foreground) on Mac OS X. Would be great to implement this option on Linux + Windows as well if it's possible. 

I think it's worthwhile to make a `options` a second parameter vs a single boolean because I think the capabilities might vary by platform.

Fixes #3224
",467,True,en,0
4331,2,0,6,Externals,Rafaelgfirmino,2016-02-02 18:11:17,0,0,0,0,,0,False,en,0
4318,9,1,0,Externals,wgrafael,2016-02-02 01:48:51,30,1,2,0,"Translate supported platforms and fix readme.
",46,True,en,0
4308,30,1,0,Externals,preco21,2016-02-01 18:59:04,465,72,13,0,,0,False,en,0
4287,29,1,0,Externals,preco21,2016-01-30 22:07:00,405,72,13,0,,0,False,en,0
4263,28,1,0,Externals,preco21,2016-01-29 00:09:03,350,64,11,0,,0,False,en,0
4253,27,1,0,Externals,preco21,2016-01-27 18:26:34,300,51,9,0,"- Update as upstream
",21,True,en,0
4225,26,1,0,Externals,preco21,2016-01-25 20:31:16,273,51,9,0,"- Update as upstream
",21,True,en,0
4207,25,1,0,Externals,preco21,2016-01-23 17:34:51,176,51,8,0,"- Update as upstream
- Fix typos
- Improve grammar
",51,False,en,0
4205,1,4,0,Externals,deepak1556,2016-01-23 13:43:53,28,1,7,0,"Fixes #4174 

Depends on https://github.com/atom/brightray/pull/193
",68,True,en,0
4180,21,1,0,Externals,preco21,2016-01-21 17:39:33,197,83,15,0,"- Update as upstream (latest)
",30,True,en,0
4123,1,2,0,Externals,miniak,2016-01-15 18:21:26,0,1,1,0,,0,False,en,0
4094,20,1,0,Externals,preco21,2016-01-13 22:35:26,91,60,10,0,"- Update as upstream
- Fix the small typos
",43,False,en,0
4092,2,2,1,Externals,paulcbetts,2016-01-13 20:32:33,12,6,3,0,"We should always fallback to ShellExecute when revealing a file fails, since this API seems to be highly subject to Random Bad Things happening based on your environment
",170,True,en,0
4047,7,13,0,Externals,leethomas,2016-01-10 23:20:05,88,0,6,0,"Closes https://github.com/atom/electron/issues/539

Not sure if this is the best way to do it but it seemed like the most straightforward.  It works on OS X/Linux but it's a work in progress because I'd like to get it working for Windows as well. ~~I need a way to check if a PID still exists on Windows- but I'm trying to avoid adding pywin32 as a dependency. Any suggestions?~~ should work on Windows now. 
",409,True,en,0
4035,17,1,0,Externals,preco21,2016-01-08 23:14:19,240,89,8,0,"- Update as upstream to latest master branch
- Small fixes
- Improve grammar
",77,False,en,0
3998,15,1,0,Externals,preco21,2016-01-05 21:12:45,85,2,2,0,"- Update as upstream
",21,True,en,0
3993,1,2,0,Externals,swissmanu,2016-01-05 13:30:18,0,0,0,0,"This PR changes the documentation only.
It changes the `loadURL` calls throughout all code examples when loading a local file from the apps bundle. Where `__dirname` was used before, `app.getAppPath()` is used now.

I spent two hours until I found the problem why my `index.html` was not able to load yesterday. `__dirname` referenced to the current working dir from my terminal session and not to the `app/` directory of my electron application.
`app.getAppPath()` fixed this. I assume this change in documentation might help others too.
",539,False,en,0
3972,13,1,0,Externals,preco21,2016-01-01 06:58:51,82,4,3,0,"- Update as upstream
- Add new `using-widevine-cdm-plugin.md` file
",67,False,en,0
3962,1,1,0,Externals,ibicdlcod,2015-12-30 10:28:09,1,1,1,0,"If one goes to Visual Studio site now, VS2015 appears to be the sole version unless you scroll down
",100,True,en,0
3947,1,2,0,Externals,dongjoon-hyun,2015-12-29 14:39:09,3,2,1,0,"[ci skip]
",10,True,pl,0
3946,11,1,0,Externals,preco21,2015-12-29 13:58:07,4,3,2,0,"- Update as upstream
- Small changes
",37,False,en,0
3919,8,1,0,Externals,preco21,2015-12-24 21:07:11,142,6,5,0,"- Update as upstream
- Small fixes
",35,False,en,0
3907,1,2,0,Externals,MichalBures,2015-12-23 22:43:36,0,0,0,0,"I've been trying to compile native modules for Electron with VS 2015 for about an hour before I stumbled upon this [issue](https://github.com/electronjs/electron-rebuild/issues/16#issuecomment-132283621) on electron-rebuild where it's mentioned that Electron needs VS 2013.

I've searched the docs here again and the only somewhat relevant mention about this is on the [Windows Build Instructions](https://github.com/atom/electron/blob/master/docs/development/build-instructions-windows.md) page for building Electron itself. Since this is a quite important information I believe it should be noted in the Native Modules tutorial.

PS: I'm not sure whether the Update 5 is needed or if any version of VS 2013 will suffice so please let me know so I can correct it if necessary.
",778,True,en,0
3889,5,1,0,Externals,preco21,2015-12-21 18:33:27,11,3,2,0,"- Update as upstream
- Improve grammar (small fixes)
",53,False,en,0
3863,2,1,0,Externals,preco21,2015-12-18 17:05:21,35,24,7,0,"- Update as upstream
",21,True,en,0
3838,2,2,0,Externals,wearhere,2015-12-16 23:08:01,41,3,3,0,"This is a work-in-progress to fix #3837. It currently fixes the 'before-quit' event not being emitted.

I've stopped here for two reasons. The first is that I wish to seek feedback on the approach of having the `autoUpdater` ask the `app` to emit the normal events rather than having the `autoUpdater` emit them itself. Having the `app` emit them reuses code from the normal quit process, but it is a bit weird to have the `autoUpdater` call what were formerly protected methods.

(Then again, if the `autoUpdater` was to assume the responsibility of emitting the events itself, it would need access to the `app`'s event listeners which would also require sharing protected state.)

The other reason I've stopped here is that I'm not sure how to test further shutdown events. If I let the shutdown process proceed to close the windows, I'll need to be able to reopen the testing window.

I also need to prevent the app from _actually_ quitting because, without an update to install, it won't reopen. (Though that is IMO a bug in `autoUpdater`—it should emit an error (#3840), and I've added a spec to that effect. If I fixed that, then the app would not quit. I'm not sure where to fix that though, in Electron or in Squirrel.)
",1230,True,en,0
3830,1,1,2,Externals,clebeaupin,2015-12-16 10:10:05,529,12,17,0,"Add 2 new command options to use widevine:
- widevine-cdm-path: Path to widevine plugin
- widevine-cdm-version: Version of the widevine plugin

Depends on https://github.com/atom/brightray/pull/178
",198,False,en,0
3801,1,2,0,Externals,Sneezry,2015-12-13 10:08:20,5,5,1,0,,0,False,en,0
3791,5,3,0,Externals,preco21,2015-12-12 12:41:42,264,66,4,0,"- Update as upstream
",21,True,en,0
3766,2,3,0,Externals,Erveon,2015-12-10 20:49:18,0,0,0,0,"Made it more clear on how to define BrowserWindow (outside of the main process, specifically)
",94,True,en,0
3758,9,8,5,Externals,seanballais,2015-12-10 11:52:05,15,0,2,0,"In response to issue #3712.
",28,True,en,0
3738,1,1,0,Externals,karissa,2015-12-09 03:55:14,1,1,1,0,,0,False,en,0
3707,1,3,0,Externals,JavaScriptDude,2015-12-06 03:36:32,2,0,1,0,"Sample code did not work as-is.
",32,True,en,0
3697,1,12,1,Externals,KevinMartin,2015-12-04 20:58:54,22,1,1,0,"Fixes #3694
",12,True,en,0
3695,1,0,0,Externals,gabriel,2015-12-04 20:08:12,0,0,0,0,"Uses `https://s3.amazonaws.com/gh-contractor-zcbenz/` instead of `https://gh-contractor-zcbenz.s3.amazonaws.com/` so should work with python versions that don't deal with subdomain certs properly.
",197,True,en,0
3671,1,2,0,Externals,AndriiTsok,2015-12-02 21:06:55,0,0,0,0,"Documentation index page and StyleGuide were translated to Ukrainian.
",70,True,en,0
3661,1,4,0,Externals,softage0,2015-12-02 11:21:08,8,8,8,0,"Use require('ipc-renderer') instead of require('electron').ipcRenderer in docs
https://github.com/atom/electron/issues/3577
",124,False,en,0
3632,1,3,0,Externals,rerdos,2015-11-30 12:33:27,3,1,1,0,"Had a problem previously and the docs were misleading.
",55,True,en,0
3630,1,0,0,Externals,xeronith,2015-11-30 11:11:25,0,0,0,0,"Update from original
",21,True,en,0
3617,2,5,0,Externals,maxcnunes,2015-11-29 11:24:31,2,0,1,0,"I spent sometime configuring the auto updater for Mac apps in my application. And just after that I tried to create my apple certificate.

Maybe if it was described somewhere I didn't have spent time on this.
",209,True,en,0
3520,1,1,0,Externals,selique,2015-11-20 00:03:41,13,24,1,0,,0,False,en,0
3517,1,1,0,Externals,sawyerlin,2015-11-19 17:30:08,4,5,1,0,"The old version is correct. 
Perhaps this part of document is forgotten to be updated.
",87,False,en,0
3499,1,1,2,Externals,fscherwi,2015-11-18 21:13:50,8,2,1,0,"Improce the quick start guide in README.md
",43,True,en,0
3495,9,1,0,Externals,preco21,2015-11-18 18:55:51,89,106,5,0,"- Update as upstream
- Add translation
- Improve grammar
- Standardize platform labels in `BrowserWindow`
",106,False,en,0
3491,1,2,0,Externals,vitorgalvao,2015-11-18 18:07:48,0,0,0,0,"When first trying to give options like `minWidth` and `titleBarStyle` on `new BrowserWindow`, none of them seemed to work. I later realised they had to be written like `min-width` and `title-bar-style`.
",203,True,en,0
3461,1,1,0,Externals,nekolab,2015-11-16 17:09:11,4,6,4,0,"Yes it works, I've tested this time~
",37,True,en,0
3459,1,1,0,Externals,preco21,2015-11-16 14:48:14,1,1,1,0,"- Fix wrong redirect path in `atom-shell-vs-node-webkit.md`
",60,True,en,0
3448,5,4,0,Externals,deopard,2015-11-15 14:34:35,663,3,3,0,,0,False,en,0
3427,1,2,0,Externals,selique,2015-11-13 13:36:09,14,22,1,0,"I find it so necessary one text validation by a third party, most believe that translating this clear and concise!
",115,True,en,0
3411,1,0,0,Externals,skhameneh,2015-11-12 09:42:53,12,0,1,0,"Allow use of flags that must be set before V8 is initialized, such as
""--harmony_proxies""

Example:

```
electron --js-flags=""--harmony_proxies --harmony_collections"" .
```
",173,False,en,0
3410,2,0,0,Externals,skhameneh,2015-11-12 09:04:23,11,0,1,0,"Allow use of flags that must be set before V8 is initialized, such as ""--harmony_proxies""

Example

```
electron --js-flags=""--harmony_proxies --harmony_collections"" .
```
",172,True,en,0
3406,3,2,0,Externals,tmanderson,2015-11-11 16:40:31,20,1,6,0,"Add `app.hide()` method via AppKit's [`NSApp hide:`](https://developer.apple.com/library/mac/documentation/Cocoa/Reference/ApplicationKit/Classes/NSApplication_Class/#//apple_ref/occ/instm/NSApplication/hide:) method. This allows the application to ""deactivate"" itself while bringing the previously active application back into focus.
",335,True,en,0
3396,1,2,0,Externals,arnolem,2015-11-10 22:35:10,2,2,1,0,"The ipc-main and ipc-renderer do not exist on last version.
I thinks it's replace with ipc module who works better
",115,False,en,0
3347,7,6,0,Externals,arsher,2015-11-05 18:04:55,261,31,12,0,"I've been looking into how to create detachable webviews, or better said something that can transfer the content into another webview instance. It might be a bit hacky currently, I'm pretty sure it's not prod quality yet, but I wanted something working to start the conversation.

I've seen #1682 which led me to the conclusion that I'm not alone with the desire to have something like this, hence this PR.
",407,True,en,0
3337,1,3,13,Externals,tylergibson,2015-11-04 21:53:36,282,25,1,0,"Fixes #2715 by implementing IFileOperation (used in Windows Vista forward), replacing SHFileOperation.  This allows us to do a filesystem PreDeleteItem check to ensure the file can actually go into the Recycle Bin.  The existing behavior actually deletes files that cannot be recycled.

Before moving to IFileOperation, I attempted to extend the current implementation by adding the three  checks (Type of Drive, Existence of Recycle Bin on that drive, and free space available in the Bin) with: 

```
INT drive_type = GetDriveType((LPCWSTR)(path_components.at(0) + L""\\"").c_str());
QueryDosDevice((LPCWSTR)path_components.at(0).c_str(), dos_path_chars, 100);
rbinfo.cbSize = sizeof(SHQUERYRBINFO);
SHQueryRecycleBin((LPCWSTR)path.value().c_str(), &rbinfo);
```

But these operations can be extremely slow, especially the SHQueryRecycleBin, which can take seconds to execute, locking the UI in the mean time.  And there are still corner cases where this can fail.

So I move to reimplement with IFileOperation.  It needs a full implementation of the interface IFileOperationProgressSink to be able to check Pre-Delete for the Recycle Bin.  I authored the class implementation inline in platform_util_win.cc and only implemented the minimum methods required for MoveItemToTrash.

It may make sense to actually refactor the IFileOperationProgressSink class externally and use it more generally for other special case file I/O issues on Windows.  SHFileOperation is still faster in execution, but has many limitations in use.

Behavior is now correct.  Files that cannot be recycled will not be deleted and the function will return false.
",1636,True,en,0
3336,2,3,0,Externals,ryanmolden,2015-11-04 20:53:30,18,0,2,0,"(in conjunction with commit 7c41f0e)

Context: In order for full accessibility support on Windows we need to remove the disable-legacy-window flag (commit 7c41f0e) as well as calling OnScreenReaderDetected at the appropriate time.

The appropriate time is when our window gets a WM_GETOBJECT request with an id of OBJID_CLIENT. This is the same way Chromium detects a request for the accessibility object. When we see that we simply toggle Chromium into accessibility mode, if it isn't already.
",495,True,en,0
3335,1,2,0,Externals,ryanmolden,2015-11-04 19:53:55,16,0,2,0,"(in conjunction with commit 7c41f0e)

Context: In order for full accessibility support on Windows we need to remove the disable-legacy-window flag (commit 7c41f0e) as well as calling OnScreenReaderDetected at the appropriate time.

The appropriate time is when our window gets a WM_GETOBJECT request with an id of OBJID_CLIENT. This is the same way Chromium detects a request for the accessibility object. When we see that we simply toggle Chromium into accessibility mode, if it isn't already.
",495,True,en,0
3324,1,4,0,Externals,mgarciaisaia,2015-11-04 04:15:12,4,4,2,0,"Fixes #3290

Truncate long strings in tooltips on Windows to avoid crashes by overflows.

It would be great if someone can test it before this getting merged.

CC: @twolfson
",174,True,en,0
3298,2,0,0,Externals,huskywhale,2015-11-01 20:28:44,2,2,2,0,,0,False,en,0
3295,31,1,0,Externals,jesusD,2015-11-01 04:10:11,217,4,5,0,"hi, this is translation of build-instructions-linux
thanks
",59,False,en,0
3294,28,0,0,Externals,jesusD,2015-11-01 03:09:44,215,4,5,0,"hi, this is translation of  build-instructions-osx 
thanks :)
",62,False,en,0
3293,18,0,0,Externals,jesusD,2015-11-01 02:26:11,36,2,2,0,"hi, this is translation into Spanish about  build-system-overview  thanks.
",75,True,en,0
3287,2,1,0,Externals,Titan-p,2015-10-31 16:54:20,73,77782,789,0,,0,False,en,0
3285,1,0,0,Externals,Elkrite,2015-10-31 06:04:15,1,1,1,0,,0,False,en,0
3284,1,0,0,Externals,Elkrite,2015-10-31 06:02:43,1,1,1,0,,0,False,en,0
3280,15,1,0,Externals,jesusD,2015-10-30 21:30:17,35,1,2,0,"hi, this is translation into spanish about atom-shell-vs-node-webkit

thanks.
",78,True,en,0
3274,2,0,0,Externals,quanghoan,2015-10-30 06:36:30,2,2,2,0,,0,False,en,0
3246,1,0,0,Externals,matiasinsaurralde,2015-10-28 06:05:09,0,0,0,0,"!
",2,True,en,0
3218,1,6,0,Externals,tuvistavie,2015-10-26 11:25:36,0,0,0,0,"Hi,

I recently started using Atom and had some issues with the `Alt` key
toggling menu bar, so I added an option to disable this behavior.

The option can be passed when instanciating a `BrowserWindow`,
or be changed using the `setToggleMenuBarOnAltPressed`method
on a `BrowserWindow` instance.
I also added a `doesToggleMenuBarOnAltPressed` method
to retrieve the current value of the option.
The option is disabled by default, so this will not break or change the behavior of
existing apps.
### Background

In some apps, such as Atom, the menu bar can be restored in other ways,
and as it is not something that is done so often (at least for my usage),
I think this option makes sense.

I will explain my issue in Atom, which is my actual motivation for this option.
I use [XMonad](http://xmonad.org/), and my shortcut to change window focus is `alt+j`.
When I press `alt`, [`menu_bar_alt_pressed` becomes true](https://github.com/atom/electron/blob/master/atom/browser/native_window_views.cc#L864).
Then, when I press `j`, the keydown event is intercepted by XMonad,
and the focus changes to some other app, let's say my browser.
As Atom did not receive the `j` keydown event, `menu_bar_alt_pressed` is still true.
When I then want to go back go Atom, I press `alt+j` again. I usually release the
`j` button instantly, and the `alt` after, so the `j` keyup is not handled by atom, but
the `alt` keyup event is, which makes [the condition for toggling the menu bar](https://github.com/atom/electron/blob/master/atom/browser/native_window_views.cc#L867) true.
So basically each time I change focus to some other app and go back to Atom,
the menu bar is toggled, which is a little annoying.
",1692,True,en,0
3187,1,2,0,Externals,alexandrubau,2015-10-23 08:38:12,0,0,0,0,"Updated docs to better understand how to use electron-rebuild on Windows
",73,True,en,0
3180,2,0,0,Externals,kelvien,2015-10-22 20:45:54,2,2,2,0,,0,False,en,0
3152,2,0,0,Externals,lalet,2015-10-20 03:37:06,2,2,2,0,"Pulling
",8,True,en,0
3131,1,1,0,Externals,jadekler,2015-10-19 02:05:36,22,20,1,0,,0,False,en,0
3119,125,0,0,Externals,ziegfrid,2015-10-16 23:40:26,2247,163,75,0,,0,False,en,0
3054,4,2,0,Externals,kokdemo,2015-10-09 16:30:29,0,0,0,0,,0,False,en,0
