pull_request,number_of_commits,number_of_comments,number_of_reviews,user_type,user_login,closed_at,number_of_additions,number_of_deletions,number_of_files_changed,number_of_days,message,number_of_characters,second_line_is_blank,language,number_of_test_files
2704,2,4,0,Internals,nathansobo,2014-06-21 03:02:27,54,12,4,0,"This PR is in progress, and aims to fix #2701.
",47,True,en,0
2650,1,1,0,Externals,chalamarc,2014-06-18 17:32:16,5,5,1,0,,0,False,en,0
2628,1,1,1,Externals,dhabyx,2014-06-16 19:47:54,0,0,0,0,"Adding **BUILD_DIR** environment variable to **tmpDir**, necessary in package generation for Slackware and others distros who need maintain an specified build directory.
",170,True,en,0
2612,1,1,0,Externals,adnelson,2014-06-15 05:43:40,16,0,4,0,"Hey guys, I wanted to add the ability to delete to the end of the line, but not cut (i.e. not modify the clipboard). This is the behavior that `Ctrl-K` has in Sublime Text, and what I'm used to.

~~these changes did not work for me~~ They work now! So consider this a legit pull req :)
",286,True,en,0
2610,1,2,0,Externals,felixrabe,2014-06-14 21:09:43,6,6,3,0,,0,False,en,0
2569,7,12,4,Externals,philschatz,2014-06-10 03:31:12,0,0,0,0,"Simple tweak now that the Gutter API landed!

Screenshot:
![image](https://cloud.githubusercontent.com/assets/253202/3225392/a4b2f92a-f04f-11e3-8ab3-51cfc999641a.png)
",167,True,en,0
2556,4,13,0,Externals,nshtg,2014-06-08 09:31:01,0,0,0,0,"I needed to implement this for another project and thought it might come in handy for other people aswell. If you like the idea I can add specs.

![gifrecord_2014-06-08_112859](https://cloud.githubusercontent.com/assets/5219415/3210912/6d56ce0e-eeef-11e3-9ad5-e1c76720c069.gif)
#### Example:

``` coffee
{$, $$, SelectMultipleListView} = require 'atom'

module.exports =
class TestMultipleListView extends SelectMultipleListView

  initialize: ->
    super
    @addClass 'overlay from-top'
    @parseData()

  parseData: ->
    items = [
      {id: 1, human: true, male: 'not'}
      {id: 2, human: false, male: 'not'}
      {id: 3, human: true, male: 'yes'}
    ]

    @setItems items
    atom.workspaceView.append this
    @focusFilterEditor()

  viewForItem: ({id, human, male}) ->
    $$ ->
      @li ""#{id}, #{human}, #{male}""

  completed: (items) ->
    str = ''
    str += ""[#{id}, #{human}, #{male}]\n"" for {id, human, male} in items
    atom.confirm
      message: 'You selected:'
      detailedMessage: str
    @cancel()
```
",1036,True,en,0
2554,1,7,0,Externals,ethers,2014-06-08 05:21:23,15,0,1,0,"Document the problem (http://stackoverflow.com/questions/21155922/error-installing-node-gyp-on-ubuntu) and suggest a solution (use a Python version manager eg pyenv)
",166,True,en,0
2509,1,3,0,Externals,philschatz,2014-06-05 03:55:52,0,0,0,0,"This adds a clickable fold icon in the gutter of the react editor; refs #1984 and #2423.

This also simplifies the `GutterComponent`. I did not notice performance differences after following the benchmark instructions in https://github.com/atom/atom/pull/2325#issuecomment-43952215 (but I may have misread).

If the `GutterComponent` changes are not acceptable I can resubmit without them.

Screenshot:

![image](https://cloud.githubusercontent.com/assets/253202/3183215/08a7f0fa-ec65-11e3-91de-209509dc4a6e.png)
",513,True,en,0
2475,2,6,0,Externals,klorenz,2014-06-01 05:28:19,11,0,1,0,"Enables grammar developers to inject scope names on a higher level.
This would enable grammars for like restructured text and markdodwn
to insert correct scopenames for constructs like:

```
    Headline
    ========
```

Usually it would be tokenized as

``` json
   [ [ value: ""Headline"", scopes: [ 'text.restructuredtext', 'meta.paragraph.restructuredtext' ],
    [ value: ""========"", scopes: [""text.restructuredtext"", ""meta.paragraph.restructuredtext"", ""markup.heading.restructuredtext"", ""punctuation.definition.heading.restructuredtext""]  ]
```

Having the opportunity to look at tokenization on a multiline-base, you can insert ""markup.heading.restructuredtext"" at
headlines marked as paragraphs.
",703,False,en,0
2464,3,1,0,Externals,benogle,2014-05-31 00:28:08,33,5,4,0,"This is very very much a WIP / experiment. 

This is all it does right now. I have git diff displaying another gutter. 

![screen shot 2014-05-30 at 5 24 25 pm](https://cloud.githubusercontent.com/assets/69169/3137683/00bef802-e85a-11e3-904b-da47b44f9fc2.png)

This is what my git-diff looks like.

``` coffee
{$, GutterComponent} = require 'atom'

module.exports =
class ReactGitDiffView
  constructor: (@editorView) ->
    editorView.registerComponent (options) ->
      GutterComponent $.extend {ref: 'gitGutter'}, options
```

The idea is that git diff will use it's own gutter component. minimap could use this mechanism, the fold + bookmarks icon, and any other gutter decorations could use one as well. 

@probablycorey check it. @nathansobo, I'm probably crazy.
",770,True,en,0
2458,1,2,0,Externals,jhonmike,2014-05-30 19:40:22,0,0,0,0,,0,False,en,0
2434,1,1,4,Externals,envygeeks,2014-05-29 06:36:18,0,0,0,0,,0,False,en,0
2426,5,17,6,Externals,avdg,2014-05-28 11:47:54,217,17,3,0,,0,False,en,0
2411,1,18,0,Externals,jingchan,2014-05-27 05:31:51,2,0,1,0,"Fixes #863
",11,True,en,0
2401,1,5,0,Externals,abe33,2014-05-26 10:38:29,1,0,1,0,"I got this error randomly when closing tabs. The `bracket-matcher` package still try to update after the tab destruction, calling `isFoldedAtCursorRow` on an editor that no longer have a cursor.

```
Uncaught TypeError: Cannot call method 'getScreenRow' of undefined /Applications/Atom.app/Contents/Resources/app/src/editor.js:1311
module.exports.Editor.getCursorScreenRow /Applications/Atom.app/Contents/Resources/app/src/editor.js:1311
module.exports.Editor.isFoldedAtCursorRow /Applications/Atom.app/Contents/Resources/app/src/editor.js:819
module.exports.BracketMatcherView.updateMatch /Applications/Atom.app/Contents/Resources/app/node_modules/bracket-matcher/lib/bracket-matcher-view…:138
(anonymous function) /Applications/Atom.app/Contents/Resources/app/node_modules/bracket-matcher/lib/bracket-matcher-view…:123
(anonymous function) /Applications/Atom.app/Contents/Resources/app/node_modules/emissary/lib/emitter.js:133
module.exports.Emitter.emit /Applications/Atom.app/Contents/Resources/app/node_modules/emissary/lib/emitter.js:132
(anonymous function) /Applications/Atom.app/Contents/Resources/app/src/cursor.js:62
(anonymous function) /Applications/Atom.app/Contents/Resources/app/node_modules/emissary/lib/emitter.js:133
module.exports.Emitter.emit /Applications/Atom.app/Contents/Resources/app/node_modules/emissary/lib/emitter.js:132
module.exports.DisplayBufferMarker.destroyed /Applications/Atom.app/Contents/Resources/app/src/display-buffer-marker.js:170
(anonymous function) /Applications/Atom.app/Contents/Resources/app/src/display-buffer-marker.js:37
(anonymous function) /Applications/Atom.app/Contents/Resources/app/node_modules/emissary/lib/emitter.js:133
module.exports.Emitter.emit /Applications/Atom.app/Contents/Resources/app/node_modules/emissary/lib/emitter.js:132
module.exports.Marker.destroy /Applications/Atom.app/Contents/Resources/app/node_modules/text-buffer/lib/marker.js:291
module.exports.DisplayBufferMarker.destroy /Applications/Atom.app/Contents/Resources/app/src/display-buffer-marker.js:149
module.exports.Selection.destroy /Applications/Atom.app/Contents/Resources/app/src/selection.js:49
module.exports.Editor.destroyed /Applications/Atom.app/Contents/Resources/app/src/editor.js:205
module.exports.Model.destroy /Applications/Atom.app/Contents/Resources/app/node_modules/theorist/lib/model.js:218
module.exports.EditorView.beforeRemove /Applications/Atom.app/Contents/Resources/app/src/editor-view.js:1422
jQuery.cleanData /Applications/Atom.app/Contents/Resources/app/node_modules/space-pen/lib/space-pen.js:395
jQuery.cleanData /Applications/Atom.app/Contents/Resources/app/src/space-pen-extensions.js:24
jQuery.fn.extend.remove /Applications/Atom.app/Contents/Resources/app/node_modules/space-pen/vendor/jquery.js:5494
module.exports.EditorView.remove /Applications/Atom.app/Contents/Resources/app/src/editor-view.js:1413
module.exports.PaneView.onItemRemoved /Applications/Atom.app/Contents/Resources/app/src/pane-view.js:321
(anonymous function) /Applications/Atom.app/Contents/Resources/app/src/pane-view.js:3
(anonymous function) /Applications/Atom.app/Contents/Resources/app/node_modules/emissary/lib/emitter.js:133
module.exports.Emitter.emit /Applications/Atom.app/Contents/Resources/app/node_modules/emissary/lib/emitter.js:132
module.exports.Pane.removeItem /Applications/Atom.app/Contents/Resources/app/src/pane.js:227
module.exports.Pane.destroyItem /Applications/Atom.app/Contents/Resources/app/src/pane.js:260
module.exports.Pane.destroyActiveItem /Applications/Atom.app/Contents/Resources/app/src/pane.js:252
module.exports.Workspace.destroyActivePaneItem /Applications/Atom.app/Contents/Resources/app/src/workspace.js:296
_results.push._this.(anonymous function) /Applications/Atom.app/Contents/Resources/app/node_modules/delegato/lib/delegator.js:67
(anonymous function) /Applications/Atom.app/Contents/Resources/app/src/workspace-view.js:299
jQuery.event.dispatch /Applications/Atom.app/Contents/Resources/app/node_modules/space-pen/vendor/jquery.js:4676
elemData.handle /Applications/Atom.app/Contents/Resources/app/node_modules/space-pen/vendor/jquery.js:4360
module.exports.KeymapManager.dispatchCommandEvent /Applications/Atom.app/Contents/Resources/app/node_modules/atom-keymap/lib/keymap-manager.js:395
module.exports.KeymapManager.handleKeyboardEvent /Applications/Atom.app/Contents/Resources/app/node_modules/atom-keymap/lib/keymap-manager.js:176
(anonymous function) /Applications/Atom.app/Contents/Resources/app/src/window-event-handler.js:90
jQuery.event.dispatch /Applications/Atom.app/Contents/Resources/app/node_modules/space-pen/vendor/jquery.js:4676
elemData.handle
```

This patch forces the `isFoldedAtCursorRow` method to return false if there's no cursor available.
",4760,True,en,0
2398,2,3,0,Externals,knightzero,2014-05-25 19:24:04,19,0,1,0,"Re added troubleshooting Visual Studio installed to a non-standard
location.
",77,False,en,0
2396,1,2,0,Externals,thomasjo,2014-05-25 07:14:59,0,0,0,0,"Incorrect usage of `atom.workspace.getEditorViews()` fixed with `atom.workspaceView.getEditorViews()`.

As a side note, this example should ideally be moved to the `Editor` class and changed to

``` coffeescript
for editor in atom.workspace.getEditors()
  console.log(editor.getPath())
```

given the nature of the example, lest we change the `console.log` statement to something else that doesn't rely on `Editor` as opposed to `EditorView`.
",443,True,en,0
2388,1,4,0,Externals,nebulousdog,2014-05-24 03:08:32,2,0,1,0,"Only to fix the `cursor: text` value in editor when using scrollbars.

Sorry if is already addressed elsewhere. :) very bottom of the list of proposed changes, haha. First day downloaded, very excited.

Was originally going to only put with `.editor .vertical-scrollbar` but saw that the editor's horizontal uses the default horizontal scrollbar also used in file viewer.

Cheers,
Tom
",385,True,en,0
2384,1,5,0,Externals,phaedryx,2014-05-23 22:00:05,1,0,1,0,"so that I could get script/build to run
",40,True,en,0
2382,2,8,0,Externals,SeriousM,2014-05-23 19:52:58,4,0,1,0,"I'm using Win7 x64 with the git-bash with version 1.9.2.msysgit.0.
For some reason I can't build the package because it can't find the https helpers.
I found [this atom issue](https://github.com/atom/atom/issues/2206#issuecomment-43443805) which helped me a lot and I thought I need to add this information in the build readme.

Here is my error log for reference. 

```
 (master) /c/OWN/SCM-Store/GitHub/atom/atom$ script/build

Installing modules ✗

> atom@0.99.0 preinstall C:\OWN\SCM-Store\GitHub\atom\atom
> node -e 'process.exit(0)'


npm ERR! git fetch -a origin (https://github.com/atom/bootstrap.git) fatal: Unable to find remote helper for 'https'
npm ERR! Error: Command failed: fatal: Unable to find remote helper for 'https'
npm ERR!
npm ERR!     at ChildProcess.exithandler (child_process.js:637:15)
npm ERR!     at ChildProcess.EventEmitter.emit (events.js:98:17)
npm ERR!     at maybeClose (child_process.js:743:16)
npm ERR!     at Process.ChildProcess._handle.onexit (child_process.js:810:5)
npm ERR! If you need help, you may report this *entire* log,
npm ERR! including the npm and node versions, at:
npm ERR!     <http://github.com/npm/npm/issues>

npm ERR! System Windows_NT 6.1.7601
npm ERR! command ""C:\\OWN\\SCM-Store\\GitHub\\atom\\atom\\apm\\node_modules\\atom-package-manager\\bin\\node.exe"" ""C:\\OWN\\SCM-Store\\GitHub\\atom\\atom\\apm\\node_modules\\atom-package-manager\\node_modules\\npm\\bin\\npm-cli.js"" ""--globalconfig"" ""C:\\OWN\\SCM-Store\\GitHub\\atom\\atom\\apm\\node_modules\\atom-package-manager\\.apmrc"" ""--userconfig"" ""C:\\Users\\root\\.atom\\.apmrc"" ""install"" ""--target=0.11.10"" ""--arch=ia32"" ""--quiet"" ""--msvs_version=2010""
npm ERR! cwd C:\OWN\SCM-Store\GitHub\atom\atom
npm ERR! node -v v0.10.26
npm ERR! npm -v 1.4.4
npm ERR! code 128
npm
 (master) /c/OWN/SCM-Store/GitHub/atom/atom$
```
",1835,False,en,0
2381,4,1,0,Externals,Noah-Huppert,2014-05-23 19:49:09,0,0,0,0,"The links in docs/README.md were relative links(ex: ""../foo.html""). I made them absolute links(ex: ""http://www.foo.com/foo.html"") so they link correctly from Github, Atom.io, and the documentation viewer.
",205,True,en,0
2379,1,1,0,Externals,nticaric,2014-05-23 14:18:23,2,2,1,0,"The build works currently only with node 32-bit version. It's also worth noting
that the shell needs to be run as an administrator or else runas errors
are thrown.
",164,False,en,0
2369,3,4,0,Externals,Noah-Huppert,2014-05-23 01:47:53,0,0,0,0,"The majority of links in docs/README.md are broken. I marked these broken links with a  
~~Strike Through~~  
I do not know where the correct links are so I hope someone who does sees this.
",190,False,en,0
2361,2,5,0,Externals,jabr,2014-05-22 19:27:12,17,3,5,0,"Most editors allow you to select pages of text using shift+pageup/down. This PR adds that command and keybindings.
",115,True,en,0
2351,1,28,0,Externals,jrsconfitto,2014-05-22 13:51:49,5,1,1,0,"#### the (not a big deal) problem

Previous to 0b5b741db4d5b03d6b97cc217ae2c40df892fa62 i was building atom on Win32 fine. The other day i fetched new commits from atom and my builds wouldn't work anymore :cry:

```
H:\src\atom [master]> .\script\build
You must have Python 2.7 installed at 'C:\Python27\'
```

i thought i broke something. i commented out that check and everything built fine because i do have python on my machine and its installed location on my path.
## EDIT: See this much more better restatement of the problem

See [this comment](https://github.com/atom/atom/pull/2351#issuecomment-44435957) for a better statement of the problem.
#### i propose

This PR adds a check for Python27 on the path on win32 machines and if it isn't, `script/build` says:

> You must have Python 2.7 in your path

My initial solution is just to tell win32 builders that Python should be on the path. It may not be the best way, but it seems like a step forward to me. That seems like a reasonable thing to ask someone trying to build this :smile:. i wish i knew about a `which python`-like solution for node.
#### history and previous discussions

i'm conscious of [this conversation](https://github.com/atom/atom/commit/0b5b741db4d5b03d6b97cc217ae2c40df892fa62#diff-be3d85f44f8c9d04e5ce9becabab892b) and [this one](https://github.com/atom/atom/commit/f30c56c237dd157e0a12e21e86c832ec393a03d6#diff-be3d85f44f8c9d04e5ce9becabab892b), both mentioning that Python isn't installed on the path by default, so i'm aware that this isn't a perfect solution or may not be what you're looking for (the idea has already been floated for what i've done).

If this isn't the way to go about it, maybe we can :hammer: that out here?
#### A brief aside

This isn't a big deal for me, and i could be wrong, so i'll quote Mr. Paul Betts's [comment](https://github.com/atom/atom/commit/0b5b741db4d5b03d6b97cc217ae2c40df892fa62#commitcomment-6336933) out of context:

> If you don't have a C: drive, you're smart enough to figure out what to patch, :-1: to considering this

This isn't hard for me to patch on my own. i'm :cool: with just doing that.

_For much personal improvement's sake_: Next time i'm just going to install python in the default directory!
",2242,True,en,0
2348,1,3,0,Externals,valix,2014-05-22 10:17:07,0,0,0,0,"Add Instructions for install Atom via ppa in Ubuntu 14.04
",58,True,en,0
2342,1,3,0,Externals,mitchelldm,2014-05-21 23:58:50,0,0,0,0,,0,False,en,0
2340,1,6,0,Externals,rafaelsierra,2014-05-21 22:35:32,0,0,0,0,"Just added a note regarding the missing ""node"" command on Ubuntu 14.04, which can be solved with the `nodejs-legacy` package
",125,True,en,0
2325,5,17,0,Internals,nathansobo,2014-05-21 04:08:29,218,266,3,0,"This PR switches back to React components for lines and line numbers. There is a ~14% performance penalty at larger scroll sizes, but the code is a lot easier to reason about. I would love input from @petehunt or another member of the React team regarding improving the performance.

As you can see below, the overhead appears to be significant over the current manual DOM manipulation approach. The first part of the timeline is an accelerating scroll in two different versions of the editor, the first full react from this PR, the second with manual DOM manipulation from master. Note the larger amount of yellow JS time in the first timeline.
",646,True,en,0
2322,1,8,0,Externals,holocronweaver,2014-05-20 20:54:16,0,0,0,0,"Use `sudo script/grunt mkdeb` since it copies files within /tmp.
",65,True,en,0
2316,1,1,0,Externals,mnpenner,2014-05-20 15:45:48,2,2,1,0,"These commands also require sudo permissions
",45,True,en,0
2304,1,8,0,Externals,matthewwithanm,2014-05-19 19:53:58,2,2,1,0,,0,False,en,0
2283,1,3,1,Externals,arandilopez,2014-05-17 21:54:56,0,0,0,0,"I saw that ctrl+/ doesn work in my Atom in linux (Elementary OS Luna). The Key Bindeng Resolver shown me an ctrl+shift+/ press when trying to toggle comment.. So I propuse this update un te linux Key Binding cson.
",214,True,en,0
2273,3,5,0,Externals,skardach,2014-05-17 00:35:21,65,31,5,0,"I've noticed that the `test` grunt task failed to run on linux completely, hence no spec could be run. I've refactored the tasks a bit to allow running all test cases on a linux machine (tested on Linux Mint 16 x64). 
Another thing is the usage of `--log-file=ci.log` flag that smells to me like CI (haven't looked any deeper) and I thought that it would be a waste to enable it only on windows, so I have changed it to a separate switch to `test` task. I'm not sure it that's the best way to do it (maybe a command line option would be better?) but I wanted to make this change compatible with other behavior so that all scripts that are already using it won't break.
",669,False,en,0
2272,1,10,3,Externals,pritambaral,2014-05-16 20:42:36,0,0,0,0,"fixes #2244
",12,True,en,0
2267,1,2,0,Externals,HorizonShadow,2014-05-16 14:59:21,4,0,1,0,"For whatever reason, this error always pops up for me when building, and simply re-running the build completes the build fine.
",127,True,en,0
2261,3,13,6,Externals,pritambaral,2014-05-16 11:06:35,0,0,0,0,"From feedesktop.org:

$XDG_CONFIG_HOME defines the base directory relative to which user specific configuration files should be stored. If $XDG_CONFIG_HOME is either not set or empty, a default equal to $HOME/.config should be used.

Source: http://standards.freedesktop.org/basedir-spec/basedir-spec-latest.html
",313,True,en,0
2253,1,0,0,Externals,itsnauman,2014-05-15 14:20:38,0,0,0,0,"Changes From Main
",18,True,en,0
2235,1,0,0,Externals,hgasdvkajs,2014-05-14 19:04:19,6,6,1,0,,0,False,en,0
2226,2,6,0,Externals,noxer,2014-05-14 14:33:59,0,0,0,0,"Added the solutions of two problems I ran into to the linux build instructions.
",80,True,en,0
2225,1,9,0,Externals,a-m-s,2014-05-14 14:14:09,25,13,2,0,"This fixes issue #1845, at least for hard tabs.

I'm not sure what the proper behaviour for soft tabs should be, but this ought to leave them as before.
",153,True,en,0
2212,2,8,4,Externals,pritambaral,2014-05-13 21:48:10,0,0,0,0,,0,False,en,0
2205,9,30,4,Externals,dcunited08,2014-05-13 11:53:53,32,0,4,0,"This replicates Sublime Text's semi-transient editor.  It the user enables Preview Mode in settings (disabled by default) they can then quickly open files with a new open closing the last one unless they edit or save the file.  Then the editor leaves preview mode and is permeant in the workspace until the user closes the tab.  Please let me know anything I'm missing.
",370,True,en,0
2182,1,1,0,Externals,gabsoftware,2014-05-12 09:47:44,0,0,0,0,"Python: won't work with current 3.4.x, should use 2.7.x for the runas module to work.
",86,True,en,0
2150,3,3,0,Externals,alfredxing,2014-05-10 17:24:10,12,0,2,0,"First steps for issue/feature #964. This provides basic alignment and styling for creating centered overlays.

To create a centered overlay, use the `centered` class instead of the `from-top` class, and call `centerOverlay()` after attaching to the workspace:

``` coffeescript
initialize: ->
  ...  
  @addClass('command-palette overlay centered')
  atom.workspaceView.command 'command-palette:toggle', => @toggle()

...

attach: ->
  ...
  atom.workspaceView.append(this)
  @centerOverlay()
  @focusFilterEditor()
```
",520,True,en,0
2148,2,4,1,Internals,smashwilson,2014-05-10 15:08:44,10,1,1,0,"Give the development-mode package path its own variable and accessor from `PackageManager`. My ulterior motive here is to make a follow-on PR against package-generator, to put generated packages into `.atom/dev/packages` instead of `.atom/packages` by default.
",261,True,en,0
2131,1,5,0,Externals,DojoGeekRA,2014-05-09 21:31:14,0,0,0,0,"Add solution to troubleshoot list when the user gets the error message ""/usr/bin/env: node: No such file or directory"" on ""sudo script/grunt install"" making a link from the node PATH/bin to /usr/bin/node
",204,True,en,0
2119,1,6,0,Externals,execjosh,2014-05-09 11:12:42,22,1,2,0,"The block cursor does not completely cover characters that are wider than a non-breaking space (the width is set at one single ""&nbsp;""), such as CJK characters.

This change updates the `CursorView` with the character under the cursor whenever it moves (i.e., ""`cursor:moved`"").

(from atom/vim-mode#187)
-  CJK Character
  -  Before: ![image](https://f.cloud.github.com/assets/189989/2460955/d4844204-af71-11e3-9a48-da85b2474e39.png)
  -  After: ![image](https://f.cloud.github.com/assets/189989/2460996/390aa7fe-af72-11e3-9ac4-3ffe93523c3e.png)
-  Tab
  -  Before: ![image](https://f.cloud.github.com/assets/189989/2461189/6e0b44ca-af74-11e3-8f77-5a3db21c7dcc.png)
  -  After: ![image](https://f.cloud.github.com/assets/189989/2461183/56305ce6-af74-11e3-985a-ddc437efae2a.png)

I still have to figure out how to write the specs for this, though...
",851,True,en,0
2115,1,0,0,Externals,strobemute,2014-05-09 06:17:20,0,0,0,0,"Merge
",6,True,en,0
2104,2,5,0,Externals,kelunik,2014-05-08 21:12:43,0,0,0,0,"Added install and uninstall scripts for easier upgrade and improved `README.md`.
",81,True,en,0
2096,7,4,0,Internals,probablycorey,2014-05-08 18:45:45,15,38,3,0,":game_die: Very work in progress :game_die: 
",45,True,en,0
2085,1,2,0,Externals,mizchi,2014-05-08 12:24:13,0,5,1,0,"They are required but not used.
",32,True,en,0
2064,1,3,0,Externals,DeltaKilo,2014-05-08 01:33:19,0,0,0,0,"On Ubuntu 14.04(may be on other releases too) build fails if system gyp installed.
Also Atom depends on libudev.so.0 while only libudev.so.1 exists on Ubuntu 14.04.
",165,False,en,0
2058,6,2,0,Externals,igxactly,2014-05-07 23:19:25,41,3,2,0,"changed comment AND cp to mv

fixing mkdeb cannot be run properly after run once.
and also added script to check the number of parameters

also added some information about debian packaging
",190,True,en,0
2008,1,4,0,Externals,vially,2014-05-07 06:21:07,0,0,0,0,,0,False,en,0
1994,1,7,0,Externals,JoeDailey,2014-05-07 03:26:25,0,0,0,0,"added necessary ""sudo"" requirement on npm python configuration command.
",72,True,en,0
1985,1,13,0,Externals,dsine-de,2014-05-07 00:25:39,0,0,0,0,,0,False,en,0
1983,1,2,0,Externals,batista,2014-05-06 23:49:30,0,1,1,0,"Should fix #1945
Weird, but removing the keymap assignment of `ctrl-v` to `core:paste` stops the duplication of the paste.

It doesn't seem to break anything else other than the mention to `ctrl-v` in the edit menu disappears.
",227,False,en,0
1980,1,2,0,Externals,csabiftw,2014-05-06 22:36:28,14,0,1,0,"this seems like a common error, probably worth noting to make the installation smoother.
",89,True,en,0
1962,1,10,0,Externals,IonicaBizau,2014-05-06 19:06:15,0,0,0,0,,0,False,en,0
1960,1,3,0,Externals,IonicaBizau,2014-05-06 18:52:55,0,0,0,0,"``` sh
$ npm config set python /usr/bin/python2 -g
npm ERR! Error: EACCES, mkdir '/usr/etc'
npm ERR!  { [Error: EACCES, mkdir '/usr/etc'] errno: 3, code: 'EACCES', path: '/usr/etc' }
npm ERR! 
npm ERR! Please try running this command again as root/Administrator.

npm ERR! System Linux 3.13.0-24-generic
npm ERR! command ""/usr/bin/node"" ""/usr/bin/npm"" ""config"" ""set"" ""python"" ""/usr/bin/python2"" ""-g""
npm ERR! cwd /home/ionicabizau/Documents
npm ERR! node -v v0.10.28
npm ERR! npm -v 1.4.9
npm ERR! path /usr/etc
npm ERR! code EACCES
npm ERR! errno 3
npm ERR! stack Error: EACCES, mkdir '/usr/etc'
npm ERR! 
npm ERR! Additional logging details can be found in:
npm ERR!     /home/ionicabizau/Documents/npm-debug.log
npm ERR! not ok code 0
```

Added `sudo`.
",757,False,en,0
1953,1,4,0,Externals,IonicaBizau,2014-05-06 18:21:37,0,0,0,0,,0,False,en,0
1944,1,2,0,Externals,qJake,2014-05-06 17:36:16,0,0,0,0,"Well that's embarassing ... there was a typo in the markdown in my PR. This fixes that.
",88,True,en,0
1899,38,0,0,Internals,probablycorey,2014-04-23 22:44:59,6038,5,22,0,,0,False,en,0
1768,15,14,3,Internals,Caged,2014-03-18 23:16:13,158,140,5,0,"This is a working fix for #354.   A couple of questions:
- There's already a `lineHeight` variable that's used pretty liberally in `editorView` so I named this `editorLineHeight` which feels a bit redundant.  Any suggestions here?
- Should this be set by default in `config.cson`.  

In an ideal world, setting `line-height` on `.editor` in `style.css` should work, but I'm not sure how complex a fix for that would be.  The [fragment](https://github.com/atom/atom/blob/explicit-line-height/src/editor-view.coffee#L890) doesn't inherit `line-height` from `.editor`.

/cc @probablycorey @kevinsawicki 
",601,False,en,0
1734,1,0,0,Internals,probablycorey,2014-03-09 05:15:09,2,2,1,0,"I'm jotting this down so I remember it. A user [reported](http://discuss.atom.io/t/symbolic-link-directory-git-highlight-issue-and-other-issue-on-atom-shell-command/3324) there were some git highlighting issues when a symlinked directory was opened via the cli. Using `pwd -P` instead of `pwd` fixes this problem because it resolves the `executed-from` argument.

A possible better solution would be to use fs.readlink from main.coffee or atom-application.coffee.
",464,True,en,0
1616,1,1,0,Externals,thedaniel,2014-02-28 06:02:20,1,1,1,0,"Not sure if there's a package.json specific identifier to use, there's nothing listed in teh SPDX license identifier list (because those are all open licenses)
",160,True,en,0
1584,1,1,0,Internals,probablycorey,2014-02-25 22:35:22,0,8,2,0,":warning: work in progress :warning:

We probably shouldn't ship with the atom bot token
",89,True,en,0
1570,4,1,1,Internals,probablycorey,2014-02-21 22:38:13,42,38,2,0,"Closes #1560
",13,True,en,0
1546,3,0,2,Internals,kevinsawicki,2014-02-14 22:05:25,9,0,1,0,,0,False,en,0
1482,5,11,2,Internals,nathansobo,2014-01-26 01:54:37,203,34,3,0,"I'm trying to get the skeleton in place for a comprehensive and overarching structure for our documentation. I'm thinking the docs will have three major sections that cross link with each other:
- **User's Manual:** This covers things a user might be interested in even if they don't want to script.
- **Developer's Manual:** This will be a high-level overview of various subsystems and concepts in Atom that's a bit higher level than the API docs. It's still fundamentally a reference.
- **Tutorials:** Take the key concepts from the developer's manual, break them into concrete examples, and sequence them in an easy-to-follow way. I'm thinking these can be based around explaining how to build one or more of our core packages.
- **API Reference:** This is the docs generated from our source comments.

I'd like to create empty files for any documentation we have missing, maybe just with the headings in place. Then we can gradually add detail to the sketch.
",963,False,en,0
1481,1,3,0,Internals,BinaryMuse,2014-01-25 19:57:49,0,0,0,0,"It appears that you cannot specify custom key bindings for items that appear in the application menu. I ran into the following issue while working on atom/tree-view#34; do the following to reproduce:
1. Clone [BinaryMuse/tree-view](https://github.com/BinaryMuse/tree-view) into `~/.atom/dev/packages/tree-view` and switch to the `bt-copy-paths` branch.
2. Fire up Atom with `atom -d` and, with a file open and focus in the editor, press `ctrl-C`. Notice that the path of the file has been copied into the clipboard by `editor:copy-path`.
3. Focus the tree view and select a different entry without changing the open file. With the tree view focused, press `ctrl-C`. Notice that the clipboard still contains the path to the currently open file, even though the `bkt-copy-paths` branch specifies that `ctrl-C` for `.tree-view` should execute `tree-view:copy-full-path`.

This happens because `ApplicationMenu` determines the specific command to execute when the menu item is clicked, without consulting the keymap specificity rules; this seems necessary for commands that are handled by `AtomApplication`.

This pull request introduces a change that sends the _keystroke_ to `WindowEventHandler`, instead of the command, in the case where `AtomApplication` does not handle the command itself.

Specs pass and things appear to work, but I'm not sure of the wider repercussions of this change, and would love to get some eyes on it. For one thing, since menu commands may now trigger different commands based on specificity, there may be a disconnect between what the menu item says and what it actually does. (This is okay for my example, where `ctrl-C` is bound to ""Copy Path"" in the menu, which makes sense in the new tree view context, but a user could easily rebind commands so that they no longer make sense--but maybe we don't care.)
",1837,False,en,0
